QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20214,04895421,25,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,D,,A,,A,18,D,,A,,A,,A,,A,,A,,A,,A
20214,04895731,27,0,1,1,D,1,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,250,D,,A
20214,04895731,28,0,1,1,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,50,D,,A,,A,,A,,A,250,D,,A
20214,04896161,40,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,,A,,A,,A,,A,,A,20,D,,A
20214,04896161,41,0,1,2,D,2,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,13,D,10,D
20214,04896173,11,0,1,2,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,75,D,6,D,,A,,A,,A,40,D,44,D,,A
20214,04896173,12,0,1,1,D,2,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20214,04896173,13,0,1,1,D,3,D,2,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20214,04896173,14,0,1,1,D,4,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04896351,15,0,1,1,D,1,D,2,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,50,D,,A,,A,115,D,,A,30,D,,A,,A,,A,20,D,0,D
20214,04896351,16,0,1,1,D,2,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,50,D,,A,,A,180,D,,A,,A,40,D,,A,,A,60,D,,A
20214,04896371,20,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,74,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,,A,100,D,58,D,,A,,A,50,D,308,D,0,D
20214,04896371,21,0,1,2,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04896641,31,0,1,2,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,20,D,,A,,A,,A,,A,10,D,,A
20214,04896911,13,0,1,2,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,20,D,,A,,A,,A,,A,180,D,,A
20214,04897071,27,0,1,1,D,1,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,125,D,800,D,50,D,,A,,A,150,D,,A,400,D,,A
20214,04897121,28,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,1144,D,50,D,25,D,,A,,A,,A,150,D,50,D
20214,04897121,29,0,1,1,D,2,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,700,D,0,D,25,D,,A,,A,,A,40,D,75,D
20214,04897161,41,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,170,D,,A,60,D,20,D
20214,04897211,13,0,1,1,D,1,D,1,D,09,D,7,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,45,G,665,G,19,G,9,G,0,F,,A,,A,,A,,A,,A,,A,,A,25,D,566,G,37,G,,A,,A,,A,,A,159,G,,A
20214,04897321,16,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A
20214,04897351,32,0,1,1,D,1,D,1,D,08,D,0,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,G,153,G,40,G,11,G,94,G,,A,,A,,A,,A,,A,,A,,A,,A,178,G,,A,,A,,A,,A,,A,,A,,A
20214,04897361,12,0,1,1,D,1,D,1,D,08,D,4,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,G,,A,,A,,A,,A,,A,150,D,,A
20214,04897581,19,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,100,D,,A,,A,,A,,A,,A,150,D,,A
20214,04897611,26,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,500,D,,A,500,D,300,D
20214,04897671,10,0,1,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04897751,42,0,1,1,D,2,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,300,D,,A,,A,2000,D,,A,500,D,,A
20214,04897751,43,0,1,1,D,3,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,100,D,,A,,A,,A,,A,100,D,,A
20214,04897771,19,0,1,2,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,814,G,32,G,21,G,,A,,A,,A,,A,,A,,A,57,G,8,G,,A,368,G,35,G,13,G,,A,,A,,A,238,G,364,G
20214,04897821,18,0,1,1,D,1,D,1,D,08,D,6,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,3000,G,,A,,A,,A,,A,1700,D,300,D,150,D
20214,04898041,40,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,200,D,,A,170,D,,A,200,D,,A,150,D,230,D
20214,04898051,12,0,1,1,D,1,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,10,D,,A,,A,,A,,A,52,D,,A,100,D,,A
20214,04898111,11,0,1,2,D,1,D,1,D,08,D,13,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,466,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,233,D,200,D,,A
20214,04898201,31,0,1,2,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20214,04898221,18,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,50,D,,A
20214,04898341,20,0,1,2,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,50,D,,A,,A,,A,,A,100,D,,A
20214,04898351,29,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,1000,D,,A,,A,,A,,A,50,D,,A,,A,1200,D,30,F,20,F,,A,,A,61,F,220,F,70,F
20214,04898351,30,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,150,D,,A
20214,04898451,48,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,2000,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,36,D,3000,D,190,D,20,D,150,D,,A,,A,760,D,80,D
20214,04898561,13,0,1,1,D,1,D,2,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,323,D,,A
20214,04898761,67,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,245,D,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A
20214,04898761,68,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,100,D,,A,,A,,A,,A,,A,30,D,,A
20214,04898761,69,0,1,1,D,3,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,215,D,,A,,A,,A,,A,50,D,12,D,,A
20214,04898761,70,0,1,1,D,4,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,208,D,,A,,A,,A,,A,,A,30,D,,A
20214,04898831,31,0,1,1,D,1,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,4,F,,A,,A,,A,,A,,A,7,D,,A,5,D,,A
20214,04899031,35,0,1,1,D,1,D,3,D,08,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,50,D,,A,1800,D,,A,,A,,A,,A,,A,1000,D,200,D
20214,04899241,31,0,1,1,D,1,D,2,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,100,D,,A,,A,,A,,A,300,D,,A
20214,04899241,32,0,1,2,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,200,D,100,D,,A,,A,,A,,A,300,D,50,D
20214,04899241,33,0,1,1,D,3,D,1,D,08,D,3,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,60,D,,A,150,D,40,D,15,D,,A,,A,250,D,0,D
20214,04899251,45,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,250,D,,A,,A,150,D,,A,,A,200,D,,A
20214,04899251,46,0,1,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,110,D,30,D,,A,,A,,A,,A,70,D,60,D
20214,04899421,19,0,1,1,D,1,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D
20214,04899591,25,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20214,04899591,26,0,1,1,D,2,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20214,04899601,50,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,44,D,,A,600,D,,A,,A,,A,,A,,A,900,D,45,D
20214,04899611,28,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20214,04899611,29,0,1,1,D,2,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A
20214,04899611,30,0,1,1,D,3,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20214,04899721,16,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,900,D,,A,,A,,A,100,D,,A,400,D,,A
20214,04899861,9,0,1,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20214,04900071,22,0,1,1,D,1,D,1,D,08,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,65,G,101,G,46,G,11,G,14,G,,A,,A,,A,,A,,A,120,D,30,D,,A,114,G,12,G,,A,,A,,A,,A,137,G,50,D
20214,04900071,23,0,1,1,D,2,D,2,D,09,D,4,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,180,D,25,D,600,G,40,D,,A,,A,,A,,A,100,D,60,D
20214,04900111,47,0,1,1,D,2,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,,A,10,D,,A,20,D,,A,,A,,A,,A,180,D,,A
20214,04900141,29,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,200,D,,A,,A,1800,D,100,D,,A,,A,,A,,A,900,D,300,D
20214,04900141,30,0,1,1,D,2,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,100,D,,A,,A,,A,,A,400,D,250,D
20214,04900221,23,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,10,D,,A,2000,D,50,D,,A,,A,150,D,,A,350,D,200,D
20214,04900251,37,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,70,D,,A,20,D,,A,,A,,A,125,D,80,D,400,D
20214,04900271,26,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,675,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,1100,D,,A,,A,,A,,A,,A,200,D,100,D
20214,04900381,24,0,1,2,D,1,D,3,D,07,D,1,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,G,23,G,,A,,A,,A,,A,43,G,,A
20214,04900391,28,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,,A,40,D,300,D,30,D,30,D,,A,60,D,35,D,110,D,40,D
20214,04900421,27,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,125,D,,A,,A,,A,190,D,,A,210,D,,A
20214,04900421,28,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,300,D,,A,150,D,300,D
20214,04900531,34,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,658,D,,A,,A,,A,,A,,A,,A,,A
20214,04900602,21,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,78,D,,A,10,D,,A
20214,04900651,9,0,1,1,D,1,D,1,D,07,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,60,D,,A,200,D,,A
20214,04900701,24,0,1,1,D,1,D,1,D,07,D,14,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,6025,W,0,D,20,D,,A,,A,,A,30,D,180,D
20214,04900701,25,0,1,1,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,900,D,,A,50,D,,A,,A,,A,150,D,0,D
20214,04900701,26,0,1,1,D,3,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,650,D,,A,,A,,A,,A,,A,300,D,,A
20214,04900701,27,0,1,1,D,4,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04900721,26,0,1,1,D,1,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20214,04900901,32,0,1,2,D,1,D,2,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04901021,45,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,15,D,800,D,100,D,,A,150,D,120,D,1035,D,900,D,,A
20214,04901081,17,0,1,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,179,D,,A,,A,,A,,A,,A,95,D,30,D
20214,04901281,13,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,400,D,,A,,A,,A,900,D,,A,,A,,A,,A,60,D,,A,,A,300,D,50,D,50,D,,A,,A,,A,450,D,150,D
20214,04901281,14,0,1,1,D,2,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,100,D,50,D,,A,,A,100,D,500,D,150,D
20214,04901294,18,0,1,1,D,1,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,12,D,20,D,,A,,A,,A,,A,400,D,,A,100,D,,A
