QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20221,04845063,13,0,1,200,D,1,D,,A,02,D,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845513,4,0,1,100,D,1,D,,A,01,D,,A,940,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845533,5,0,1,200,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845533,6,0,1,300,D,1,D,2,D,13,D,,A,935,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845603,6,0,1,300,D,1,D,2,D,13,D,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845823,4,0,1,100,D,1,D,,A,13,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845823,5,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845823,6,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845823,7,0,1,100,D,1,D,,A,01,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845893,6,0,1,340,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845893,7,0,1,345,D,1,D,,A,13,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845993,3,0,1,200,D,1,D,,A,13,D,,A,1303,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845993,4,0,1,300,D,1,D,3,D,02,D,,A,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846013,2,0,1,200,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846273,8,0,1,345,D,1,D,,A,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846443,5,0,1,345,D,1,D,,A,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846583,4,0,1,200,D,1,D,,A,13,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,7,0,1,300,D,1,D,2,D,01,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,8,0,1,100,D,1,D,,A,13,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,9,0,1,100,D,1,D,,A,12,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,10,0,1,100,D,1,D,,A,02,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,11,0,1,100,D,1,D,,A,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,12,0,1,100,D,1,D,,A,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,13,0,1,300,D,1,D,6,D,01,D,,A,1115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846653,14,0,1,355,D,1,D,2,D,02,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846684,2,0,1,355,D,1,D,1,D,01,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847163,5,0,1,360,D,1,D,6,D,13,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847433,9,0,1,360,D,1,D,6,D,01,D,1500,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847433,10,0,1,360,D,1,D,6,D,02,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847473,2,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847763,3,0,1,358,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847843,5,0,1,300,D,1,D,1,D,13,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847843,6,0,1,320,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847853,2,0,1,200,D,1,D,,A,13,D,,A,323,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848003,4,0,1,100,D,1,D,,A,13,D,,A,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848003,5,0,1,360,D,1,D,2,D,01,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848003,6,0,1,300,D,1,D,2,D,13,D,,A,467,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848003,7,0,2,100,D,1,D,,A,12,D,,A,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848423,6,0,1,358,D,1,D,,A,01,D,,A,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848423,7,0,1,300,D,1,D,5,D,01,D,,A,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848423,8,0,1,300,D,1,D,5,D,01,D,,A,595,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848423,9,0,1,300,D,1,D,5,D,13,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848443,13,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848453,5,0,1,300,D,1,D,1,D,02,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848473,12,0,1,100,D,1,D,,A,01,D,,A,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848473,14,0,2,100,D,1,D,,A,12,D,,A,291,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848623,8,0,1,300,D,2,D,1,D,12,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848623,9,0,1,300,D,2,D,1,D,01,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848653,5,0,1,370,D,1,D,1,D,12,D,,A,,H,355,D,300,D,,A,,A,,A,,A,,A,,A,,A
20221,04848653,5,1,1,355,D,1,D,1,D,12,D,,A,207,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848653,5,2,1,300,D,1,D,1,D,12,D,,A,1293,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848663,2,0,1,200,D,1,D,,A,13,D,,A,815,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849053,3,0,1,300,D,1,D,1,D,01,D,509,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849053,4,0,1,355,D,1,D,1,D,01,D,110,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849063,7,0,2,100,D,1,D,,A,12,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849453,3,0,1,100,D,1,D,,A,13,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849473,5,0,1,360,D,1,D,1,D,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849683,5,0,1,100,D,2,D,,A,12,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849683,6,0,1,100,D,2,D,,A,01,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849683,7,0,1,100,D,2,D,,A,02,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849823,27,0,2,100,D,1,D,,A,12,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849843,13,0,1,100,D,1,D,,A,12,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849944,16,0,1,100,D,1,D,,A,01,D,,A,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04850053,10,0,1,100,D,1,D,,A,13,D,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04894922,4,0,1,300,D,1,D,3,D,13,D,,A,1779,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04894962,7,0,1,300,D,1,D,1,D,11,D,,A,4038,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895162,11,0,1,358,D,1,D,,A,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895332,4,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895332,5,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895332,6,0,1,300,D,1,D,2,D,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895342,4,0,1,100,D,1,D,,A,10,D,,A,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895342,5,0,1,100,D,1,D,,A,11,D,,A,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895462,5,0,1,100,D,1,D,,A,11,D,,A,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895922,2,0,1,335,D,1,D,1,D,11,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20221,04895922,2,1,1,310,D,1,D,1,D,11,D,,A,5239,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895922,2,2,1,320,D,1,D,1,D,11,D,,A,1128,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895922,2,3,1,300,D,1,D,1,D,11,D,,A,2633,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896002,3,0,1,300,D,2,D,1,D,13,D,,A,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896382,4,0,1,100,D,1,D,,A,13,D,,A,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896702,4,0,1,300,D,1,D,1,D,12,D,,A,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897032,15,0,1,300,D,1,D,2,D,13,D,,A,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897032,16,0,1,300,D,1,D,2,D,13,D,,A,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897112,5,0,1,300,D,1,D,2,D,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897112,6,0,1,358,D,1,D,,A,10,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897112,7,0,1,358,D,1,D,,A,10,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897112,8,0,1,358,D,1,D,,A,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897112,9,0,1,360,D,1,D,2,D,10,D,,A,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897122,5,0,1,200,D,1,D,,A,13,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897302,6,0,1,358,D,1,D,,A,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897832,3,0,1,358,D,2,D,,A,13,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898372,5,0,1,100,D,1,D,,A,10,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898372,6,0,1,300,D,2,D,2,D,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898452,7,0,1,100,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898722,3,0,1,300,D,1,D,1,D,12,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899152,5,0,1,360,D,1,D,1,D,13,D,,A,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899242,5,0,1,100,D,1,D,,A,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899242,6,0,1,300,D,1,D,1,D,11,D,2100,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899242,7,0,1,355,D,1,D,1,D,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899422,3,0,1,200,D,1,D,,A,13,D,,A,1080,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899514,5,0,1,300,D,1,D,1,D,12,D,,A,1704,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899592,17,0,1,358,D,2,D,,A,12,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899612,8,0,1,300,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899874,5,0,1,300,D,1,D,1,D,12,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899874,6,0,2,300,D,1,D,1,D,10,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899892,4,0,1,340,D,1,D,,A,13,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900322,7,0,1,100,D,1,D,,A,10,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900322,8,0,1,100,D,1,D,,A,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900722,7,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900722,8,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900872,8,0,1,300,D,1,D,2,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901012,4,0,1,300,D,2,D,1,D,11,D,,A,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901022,5,0,1,360,D,2,D,1,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901262,3,0,1,200,D,1,D,,A,13,D,,A,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901392,8,0,1,358,D,1,D,,A,10,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901442,6,0,1,300,D,1,D,1,D,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901482,5,0,1,358,D,1,D,,A,12,D,,A,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901552,5,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901552,6,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901602,2,0,1,200,D,1,D,,A,13,D,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901602,3,0,2,200,D,1,D,,A,10,D,,A,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901982,5,0,1,300,D,1,D,5,D,12,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902012,7,0,1,300,D,1,D,2,D,11,D,,A,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902012,8,0,1,300,D,1,D,2,D,12,D,,A,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902012,9,0,2,300,D,1,D,2,D,10,D,,A,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902042,3,0,1,300,D,1,D,2,D,13,D,,A,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902182,3,0,1,335,D,1,D,1,D,12,D,,A,,H,300,D,310,D,320,D,,A,,A,,A,,A,,A,,A
20221,04902182,3,1,1,300,D,1,D,1,D,12,D,,A,42106,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902182,3,2,1,310,D,1,D,1,D,12,D,,A,15254,U,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902182,3,3,1,320,D,1,D,1,D,12,D,,A,12631,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902412,5,0,1,200,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902412,6,0,1,200,D,1,D,,A,13,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902492,5,0,1,100,D,1,D,,A,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902492,6,0,1,300,D,1,D,3,D,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902492,7,0,1,355,D,1,D,2,D,12,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902492,8,0,1,358,D,1,D,,A,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902533,4,0,1,360,D,1,D,1,D,10,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902992,3,0,1,300,D,1,D,1,D,11,D,,A,394,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903222,9,0,1,358,D,1,D,,A,10,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903242,3,0,1,300,D,1,D,1,D,12,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903242,4,0,1,355,D,1,D,1,D,12,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903712,4,0,1,300,D,1,D,6,D,12,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903712,5,0,1,355,D,1,D,6,D,12,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904152,2,0,1,200,D,1,D,,A,13,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904334,4,0,1,380,D,1,D,,A,12,D,,A,,H,355,D,358,D,,A,,A,,A,,A,,A,,A,,A
20221,04904334,4,1,1,355,D,1,D,4,D,12,D,,A,108,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904334,4,2,1,358,D,1,D,,A,12,D,,A,92,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904334,5,0,2,358,D,1,D,,A,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904372,4,0,1,358,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904372,5,0,1,355,D,1,D,5,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904372,6,0,1,360,D,1,D,6,D,10,D,,A,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904382,7,0,1,300,D,1,D,1,D,10,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904382,8,0,1,355,D,1,D,1,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905052,7,0,1,360,D,1,D,6,D,10,D,,A,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905052,8,0,1,360,D,1,D,6,D,12,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905052,9,0,1,360,D,1,D,6,D,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905052,10,0,1,360,D,1,D,6,D,11,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905052,11,0,1,360,D,1,D,6,D,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905202,6,0,1,100,D,1,D,,A,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905262,5,0,2,345,D,1,D,,A,10,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905282,2,0,1,300,D,1,D,1,D,12,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905662,4,0,1,358,D,1,D,,A,12,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905812,3,0,2,100,D,2,D,,A,10,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905854,12,0,1,100,D,1,D,,A,10,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905854,13,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906082,6,0,1,100,D,1,D,,A,13,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906102,5,0,1,300,D,1,D,1,D,12,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906102,6,0,1,345,D,1,D,,A,12,D,,A,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906272,6,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906272,7,0,1,300,D,1,D,2,D,13,D,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906372,10,0,1,358,D,1,D,,A,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906372,11,0,1,358,D,1,D,,A,12,D,,A,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906372,12,0,1,358,D,1,D,,A,11,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906392,3,0,1,200,D,1,D,,A,13,D,,A,744,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906472,4,0,1,300,D,1,D,1,D,13,D,,A,4044,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906752,2,0,1,300,D,1,D,5,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906752,3,0,1,355,D,1,D,5,D,01,D,,A,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906802,4,0,1,100,D,1,D,,A,13,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906962,3,0,1,100,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907002,3,0,2,200,D,1,D,,A,11,D,,A,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907122,4,0,1,370,D,1,D,1,D,01,D,3000,D,,H,355,D,300,D,,A,,A,,A,,A,,A,,A,,A
20221,04907122,4,1,1,355,D,1,D,1,D,01,D,,A,416,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907122,4,2,1,300,D,1,D,1,D,01,D,,A,2084,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907172,14,0,1,100,D,2,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907392,2,0,1,300,D,1,D,1,D,12,D,,A,4044,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907432,6,0,1,358,D,1,D,,A,01,D,,A,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907752,5,0,1,360,D,1,D,2,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,9,0,1,380,D,1,D,1,D,01,D,,A,,H,358,D,355,D,380,D,300,D,,A,,A,,A,,A,,A
20221,04907922,9,1,1,100,D,1,D,1,D,01,D,,A,124,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,9,2,1,200,D,1,D,1,D,01,D,,A,691,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,9,3,1,300,D,1,D,1,D,01,D,,A,864,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,9,4,1,355,D,1,D,1,D,01,D,,A,172,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,9,5,1,358,D,1,D,1,D,01,D,,A,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,9,6,1,360,D,1,D,1,D,01,D,,A,106,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907972,5,0,1,380,D,1,D,2,D,12,D,,A,,H,360,D,355,D,,A,,A,,A,,A,,A,,A,,A
20221,04907972,5,1,1,360,D,1,D,2,D,12,D,,A,112,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907972,5,2,1,355,D,1,D,2,D,12,D,,A,188,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908364,5,0,1,200,D,1,D,,A,13,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908492,14,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908492,15,0,1,100,D,1,D,,A,01,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908492,16,0,1,100,D,1,D,,A,13,D,,A,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908492,17,0,1,200,D,1,D,,A,11,D,,A,332,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908492,18,0,1,200,D,1,D,,A,12,D,,A,332,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908492,19,0,1,200,D,1,D,,A,01,D,,A,332,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908582,5,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908613,3,0,1,355,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908613,4,0,1,360,D,1,D,1,D,01,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908722,7,0,1,100,D,1,D,,A,13,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908722,8,0,1,335,D,2,D,1,D,01,D,,A,,H,300,D,310,D,320,D,,A,,A,,A,,A,,A,,A
20221,04908722,8,1,1,300,D,2,D,1,D,01,D,,A,3928,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908722,8,2,1,310,D,2,D,1,D,01,D,,A,6025,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908722,8,3,1,320,D,2,D,1,D,01,D,,A,1047,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908722,9,0,1,360,D,1,D,1,D,13,D,,A,226,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908832,10,0,1,100,D,1,D,,A,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909092,6,0,1,320,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909112,4,0,1,355,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909112,5,0,1,360,D,1,D,1,D,01,D,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909272,7,0,1,200,D,1,D,,A,13,D,,A,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909272,8,0,1,300,D,1,D,2,D,13,D,,A,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
