QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20191,04090781,41,0,1,800,D,1,D,40,D,13,D,
20191,04090781,42,0,1,610,D,1,D,500,D,12,D,
20191,04090781,43,0,1,210,D,1,D,40,D,13,D,
20191,04090781,44,0,1,530,D,1,D,36,D,11,D,
20191,04090781,45,0,1,330,D,1,D,10,D,13,D,
20191,04090781,46,0,1,370,D,1,D,150,D,11,D,
20191,04090781,47,0,1,410,D,1,D,36,D,12,D,
20191,04090791,24,0,1,150,D,1,D,126,D,01,D,
20191,04090801,12,0,1,150,D,1,D,275,D,11,D,
20191,04090801,13,0,1,150,D,1,D,95,D,11,D,
20191,04090811,40,0,1,840,D,1,D,30,D,11,D,
20191,04090811,41,0,1,840,D,1,D,30,D,12,D,
20191,04090811,42,0,1,840,D,1,D,30,D,01,D,
20191,04090811,43,0,1,355,D,1,D,30,D,13,D,
20191,04090811,44,0,1,410,D,1,D,20,D,01,D,
20191,04090811,45,0,1,410,D,1,D,20,D,11,D,
20191,04090811,46,0,1,410,D,1,D,20,D,12,D,
20191,04090881,29,0,1,610,D,1,D,200,D,01,D,
20191,04090881,30,0,1,840,D,1,D,1,D,11,D,
20191,04090881,31,0,1,320,D,1,D,50,D,01,D,
20191,04090881,32,0,1,355,D,1,D,40,D,13,D,
20191,04090881,33,0,1,370,D,1,D,150,D,12,D,
20191,04090901,21,0,1,400,D,1,D,2,D,01,D,
20191,04090911,23,0,1,330,D,1,D,10,D,13,D,
20191,04090911,24,0,1,355,D,1,D,10,D,13,D,
20191,04090931,12,0,1,210,D,1,D,9,D,13,D,
20191,04090931,13,0,1,355,D,1,D,12,D,13,D,
20191,04090931,14,0,1,380,D,1,D,10,D,13,D,
20191,04090951,19,0,1,355,D,1,D,10,D,13,D,
20191,04090991,7,0,1,355,D,1,D,12,D,13,D,
20191,04091001,15,0,1,355,D,1,D,14,D,13,D,
20191,04091041,32,0,1,830,D,1,D,50,D,13,D,
20191,04091041,33,0,1,840,D,1,D,15,D,12,D,
20191,04091041,34,0,1,500,D,1,D,100,D,12,D,
20191,04091041,35,0,1,520,D,1,D,20,D,12,D,
20191,04091041,36,0,1,530,D,1,D,20,D,12,D,
20191,04091041,37,0,1,150,D,1,D,10,D,12,D,
20191,04091041,38,0,1,210,D,1,D,40,D,13,D,
20191,04091041,39,0,1,355,D,1,D,30,D,13,D,
20191,04091041,40,0,1,370,D,1,D,20,D,12,D,
20191,04091041,41,0,1,410,D,1,D,20,D,12,D,
20191,04091061,19,0,1,830,D,1,D,70,D,13,D,
20191,04091061,20,0,1,520,D,1,D,25,D,01,D,
20191,04091151,27,0,1,830,D,1,D,10,D,13,D,
20191,04091151,28,0,1,355,D,1,D,12,D,13,D,
20191,04091161,17,0,1,210,D,1,D,20,D,13,D,
20191,04091201,8,0,1,600,D,1,D,20,D,01,D,
20191,04091201,9,0,1,600,D,1,D,20,D,12,D,
20191,04091201,10,0,1,355,D,1,D,11,D,13,D,
20191,04091273,10,0,1,840,D,1,D,12,D,11,D,
20191,04091273,11,0,1,840,D,1,D,12,D,12,D,
20191,04091273,12,0,1,840,D,1,D,12,D,01,D,
20191,04091281,33,0,1,830,D,1,D,17,D,13,D,
20191,04091281,34,0,1,355,D,1,D,19,D,13,D,
20191,04091301,13,0,1,830,D,1,D,10,D,13,D,
20191,04091301,14,0,1,210,D,1,D,40,D,12,D,
20191,04091301,15,0,1,520,D,1,D,10,D,01,D,
20191,04091321,7,0,1,355,D,1,D,13,D,13,D,
20191,04091381,18,0,1,840,D,1,D,45,D,01,D,
20191,04091431,9,0,1,830,D,1,D,100,F,13,D,
20191,04091471,14,0,1,355,D,1,D,15,D,13,D,
20191,04091501,27,0,1,150,D,1,D,4,D,11,D,
20191,04091501,28,0,1,150,D,1,D,4,D,12,D,
20191,04091501,29,0,1,150,D,1,D,4,D,01,D,
20191,04091501,30,0,1,210,D,1,D,15,D,13,D,
20191,04091501,31,0,1,355,D,1,D,13,D,13,D,
20191,04091501,32,0,1,370,D,1,D,66,D,01,D,
20191,04091571,8,0,1,355,D,1,D,9,D,13,D,
20191,04091581,11,0,1,830,D,1,D,10,D,13,D,
20191,04091581,12,0,1,820,D,1,D,7,D,11,D,
20191,04091581,13,0,1,820,D,1,D,7,D,12,D,
20191,04091581,14,0,1,820,D,1,D,7,D,01,D,
20191,04091591,21,0,1,500,D,1,D,293,D,01,D,
20191,04091591,22,0,1,210,D,1,D,75,D,01,D,
20191,04091591,23,0,1,210,D,1,D,33,D,12,D,
20191,04091591,24,0,1,210,D,1,D,47,D,11,D,
20191,04091591,25,0,1,330,D,1,D,10,D,13,D,
20191,04091591,26,0,1,355,D,1,D,12,D,13,D,
20191,04091591,27,0,1,355,D,1,D,4,D,01,D,
20191,04091591,28,0,1,370,D,1,D,92,D,01,D,
20191,04091591,29,0,1,370,D,1,D,145,D,12,D,
20191,04091601,29,0,1,840,D,1,D,60,D,01,D,
20191,04091601,30,0,1,210,D,1,D,7,D,12,D,
20191,04091601,31,0,1,355,D,1,D,12,D,13,D,
20191,04091621,17,0,1,520,D,1,D,10,D,01,D,
20191,04091631,15,0,1,355,D,1,D,11,D,13,D,
20191,04091681,36,0,1,840,D,1,D,104,D,12,D,
20191,04091681,37,0,1,210,D,1,D,30,D,12,D,
20191,04091681,38,0,1,340,D,1,D,3,D,01,D,
20191,04091681,39,0,1,340,D,1,D,3,D,12,D,
20191,04091681,40,0,1,340,D,1,D,3,D,11,D,
20191,04091681,41,0,1,355,D,1,D,15,D,13,D,
20191,04091711,24,0,1,210,D,1,D,10,D,11,D,
20191,04091711,25,0,1,210,D,1,D,28,D,12,D,
20191,04091711,26,0,1,330,D,1,D,10,D,13,D,
20191,04091711,27,0,1,320,D,1,D,50,D,12,D,
20191,04091711,28,0,1,355,D,1,D,12,D,13,D,
20191,04091771,8,0,1,355,D,1,D,10,D,13,D,
20191,04091771,9,0,1,410,D,1,D,10,D,12,D,
20191,04091771,10,0,1,410,D,1,D,10,D,01,D,
20191,04091771,11,0,1,410,D,1,D,10,D,11,D,
20191,04091831,36,0,1,830,D,1,D,30,D,13,D,
20191,04091831,37,0,1,355,D,1,D,10,D,13,D,
20191,04091831,38,0,1,355,D,1,D,10,D,13,D,
20191,04091841,24,0,1,840,D,1,D,11,D,01,D,
20191,04091841,25,0,1,840,D,1,D,11,D,12,D,
20191,04091841,26,0,1,840,D,1,D,11,D,11,D,
20191,04091841,27,0,1,340,D,1,D,50,D,01,D,
20191,04091841,28,0,1,340,D,1,D,50,D,12,D,
20191,04091841,29,0,1,340,D,1,D,50,D,11,D,
20191,04091871,30,0,1,150,D,2,D,60,D,12,D,
20191,04091871,31,0,1,340,D,1,D,40,D,12,D,
20191,04091891,14,0,1,840,D,1,D,15,D,11,D,1
20191,04091891,15,0,1,840,D,1,D,95,D,12,D,1
20191,04091891,16,0,1,840,D,1,D,15,D,01,D,1
20191,04091891,17,0,1,355,D,1,D,25,D,13,D,
20191,04091891,18,0,1,355,D,1,D,15,D,13,D,
20191,04091921,23,0,1,160,D,1,D,5,D,01,D,
20191,04091921,24,0,1,160,D,1,D,5,D,11,D,
20191,04091921,25,0,1,160,D,1,D,5,D,12,D,
20191,04091921,26,0,1,210,D,1,D,3,D,11,D,
20191,04091921,27,0,1,310,D,1,D,3,D,01,D,
20191,04091961,46,0,1,330,D,1,D,11,D,01,D,
20191,04091961,47,0,1,355,D,1,D,6,D,13,D,
20191,04091981,27,0,1,500,D,2,D,900,D,12,D,2
20191,04091981,28,0,1,520,D,2,D,30,D,12,D,
20191,04091981,29,0,1,530,D,2,D,30,D,01,D,2
20191,04091981,30,0,1,210,D,1,D,25,D,01,D,2
20191,04092051,20,0,1,330,D,1,D,10,D,13,D,
20191,04092051,21,0,1,330,D,1,D,5,D,13,D,
20191,04092151,17,0,1,500,D,1,D,50,D,11,D,
20191,04092151,18,0,1,500,D,1,D,50,D,12,D,
20191,04092151,19,0,1,160,D,1,D,25,D,01,D,
20191,04092151,20,0,1,210,D,1,D,30,D,11,D,
20191,04092151,21,0,1,320,D,1,D,50,D,11,D,2
20191,04092151,22,0,1,320,D,1,D,50,D,12,D,2
20191,04092151,23,0,1,320,D,1,D,120,D,01,D,2
20191,04092151,24,0,1,330,D,1,D,11,D,13,D,
20191,04092151,25,0,1,355,D,1,D,8,D,13,D,1
20191,04092161,21,0,1,600,D,1,D,900,D,12,D,
20191,04092161,22,0,1,520,D,1,D,30,D,12,D,
20191,04092231,14,0,1,840,D,1,D,45,D,12,D,
20191,04092231,15,0,1,150,D,1,D,71,D,12,D,
20191,04092241,51,0,1,840,D,1,D,45,D,11,D,
20191,04092241,52,0,1,530,D,1,D,50,D,11,D,
20191,04092241,53,0,1,150,D,1,D,24,D,11,D,
20191,04092241,54,0,1,150,D,1,D,24,D,12,D,
20191,04092241,55,0,1,150,D,1,D,24,D,01,D,
20191,04092251,33,0,1,330,D,1,D,33,D,13,D,
20191,04092251,34,0,1,355,D,1,D,16,D,13,D,
20191,04092251,35,0,1,370,D,1,D,63,D,11,D,
20191,04092251,36,0,1,370,D,1,D,30,D,12,D,
20191,04092251,37,0,1,410,D,1,D,20,D,01,D,
20191,04092261,12,0,1,840,D,1,D,10,D,11,D,
20191,04092261,13,0,1,840,D,1,D,10,D,12,D,
20191,04092261,14,0,1,840,D,1,D,10,D,01,D,
20191,04092261,15,0,1,210,D,1,D,150,D,13,D,
20191,04092261,16,0,1,355,D,1,D,12,D,13,D,1
20191,04092271,28,0,1,150,D,1,D,40,D,01,D,
20191,04092271,29,0,1,150,D,1,D,40,D,11,D,
20191,04092271,30,0,1,150,D,1,D,40,D,12,D,
20191,04092271,31,0,1,330,D,1,D,15,D,13,D,
20191,04092271,32,0,1,355,D,1,D,10,D,13,D,1
20191,04092281,23,0,1,840,D,1,D,110,D,01,D,
20191,04092281,24,0,1,840,D,1,D,118,D,01,D,
20191,04092321,22,0,1,810,D,1,D,70,F,11,D,
20191,04092321,23,0,1,520,D,1,D,119,D,12,D,
20191,04092321,24,0,1,210,D,1,D,10,D,13,D,
20191,04092321,25,0,1,355,D,1,D,34,D,13,D,
20191,04092341,48,0,1,830,D,1,D,25,D,01,D,2
20191,04092341,49,0,1,530,D,1,D,45,D,01,D,1
20191,04092341,50,0,1,530,D,1,D,45,D,11,D,1
20191,04092341,51,0,1,530,D,1,D,45,D,12,D,1
20191,04092341,52,0,1,355,D,1,D,10,D,13,D,
20191,04092341,53,0,1,330,D,1,D,10,D,13,D,
20191,04092381,28,0,1,830,D,1,D,75,D,13,D,
20191,04092381,29,0,1,520,D,1,D,150,D,12,D,
20191,04092381,30,0,1,330,D,1,D,10,D,13,D,
20191,04092381,31,0,1,355,D,1,D,13,D,13,D,
20191,04092381,32,0,1,380,D,1,D,80,D,13,D,
20191,04092401,26,0,1,830,D,1,D,25,D,13,D,
20191,04092401,27,0,1,330,D,1,D,15,D,13,D,
20191,04092401,28,0,1,355,D,1,D,12,D,13,D,
20191,04092401,29,0,1,355,D,1,D,10,D,13,D,
20191,04092411,19,0,1,355,D,1,D,10,D,13,D,
20191,04092511,22,0,1,830,D,1,D,20,D,13,D,
20191,04092511,23,0,1,520,D,1,D,50,D,01,D,
20191,04092511,24,0,1,700,D,1,D,5,D,01,D,
20191,04092511,25,0,1,370,D,1,D,70,D,12,D,
20191,04092511,26,0,1,370,D,1,D,160,D,01,D,
20191,04092511,27,0,1,340,D,1,D,70,D,01,D,2
20191,04092551,43,0,1,830,D,1,D,25,D,13,D,
20191,04092551,44,0,1,210,D,1,D,23,D,13,D,
20191,04092571,40,0,1,830,D,1,D,99,D,13,D,
20191,04092571,41,0,1,840,D,1,D,13,D,01,D,
20191,04092571,42,0,1,150,D,1,D,54,D,12,D,
20191,04092571,43,0,1,600,D,1,D,808,D,11,D,
20191,04092581,22,0,1,520,D,1,D,4,D,11,D,
20191,04092581,23,0,1,520,D,1,D,4,D,12,D,
20191,04092581,24,0,1,520,D,1,D,4,D,01,D,
20191,04092581,25,0,1,210,D,1,D,30,D,13,D,
20191,04092601,12,0,1,330,D,1,D,5,D,13,D,
20191,04092601,13,0,1,370,D,1,D,50,D,12,D,
20191,04092631,19,0,1,830,D,1,D,20,D,13,D,2
20191,04092631,20,0,1,355,D,1,D,10,D,13,D,
20191,04092641,18,0,1,610,D,1,D,80,D,11,D,
20191,04092641,19,0,1,610,D,1,D,80,D,12,D,
20191,04092641,20,0,1,610,D,1,D,80,D,01,D,
20191,04092641,21,0,1,520,D,1,D,105,D,11,D,
20191,04092681,16,0,1,600,D,1,D,100,D,11,D,
20191,04092681,17,0,1,530,D,1,D,50,D,12,D,
20191,04092681,18,0,1,500,D,1,D,80,D,12,D,
20191,04092681,19,0,1,500,D,1,D,175,D,12,D,
20191,04092691,35,0,1,820,D,1,D,59,D,01,D,
20191,04092691,36,0,1,520,D,1,D,53,D,12,D,
20191,04092701,31,0,1,500,D,1,D,120,D,11,D,
20191,04092701,32,0,1,310,D,1,D,60,D,12,D,
20191,04092701,33,0,1,355,D,1,D,12,D,13,D,
20191,04092701,34,0,1,400,D,1,D,8,D,11,D,
20191,04092711,21,0,1,810,D,1,D,50,D,01,D,
20191,04092821,17,0,1,520,D,1,D,40,D,11,D,
20191,04092821,18,0,1,520,D,1,D,20,D,12,D,
20191,04092831,24,0,1,150,D,1,D,272,D,11,D,
20191,04092861,36,0,1,810,D,1,D,75,D,01,D,
20191,04092861,37,0,1,810,D,1,D,150,D,12,D,
20191,04092861,38,0,1,810,D,1,D,32,D,01,D,
20191,04092861,39,0,1,810,D,1,D,36,D,12,D,
20191,04092861,40,0,1,340,D,1,D,30,D,11,D,2
20191,04092861,41,0,1,340,D,1,D,30,D,12,D,2
20191,04092861,42,0,1,340,D,1,D,30,D,01,D,2
20191,04092871,22,0,1,500,D,1,D,150,D,11,D,
20191,04092871,23,0,1,330,D,1,D,14,D,13,D,
20191,04092871,24,0,1,310,D,2,D,18,D,12,D,
20191,04092871,25,0,1,310,D,1,D,7,D,12,D,
20191,04092871,26,0,1,355,D,1,D,55,D,13,D,
20191,04092901,34,0,1,520,D,1,D,20,D,12,D,
20191,04092901,35,0,1,320,D,1,D,15,D,01,D,
20191,04092911,42,0,1,840,D,1,D,179,D,11,D,1
20191,04092911,43,0,1,600,D,1,D,10000,D,11,D,3
20191,04092911,44,0,1,600,D,1,D,160,D,11,D,2
20191,04092911,45,0,1,600,D,1,D,320,D,12,D,2
20191,04092911,46,0,1,600,D,1,D,320,D,01,D,2
20191,04092911,47,0,1,520,D,1,D,30,D,01,D,2
20191,04092911,48,0,1,150,D,1,D,67,D,11,D,4
20191,04092911,49,0,1,150,D,1,D,67,D,12,D,4
20191,04092911,50,0,1,150,D,1,D,78,D,11,D,4
20191,04092911,51,0,1,150,D,1,D,78,D,12,D,4
20191,04092911,52,0,1,150,D,1,D,78,D,01,D,4
20191,04092911,53,0,1,150,D,1,D,72,D,11,D,3
20191,04092911,54,0,1,160,D,1,D,15,D,11,D,2
20191,04092911,55,0,1,160,D,1,D,15,D,12,D,2
20191,04092911,56,0,1,160,D,1,D,15,D,01,D,2
20191,04092911,57,0,1,210,D,1,D,50,D,11,D,1
20191,04092911,58,0,1,210,D,1,D,50,D,12,D,1
20191,04092911,59,0,1,210,D,1,D,50,D,01,D,1
20191,04092911,60,0,1,355,D,1,D,17,D,13,D,
20191,04092941,18,0,1,310,D,1,D,6,D,01,D,
20191,04092971,14,0,1,210,D,1,D,25,D,11,D,
20191,04093001,27,0,1,150,D,1,D,20,D,11,D,
20191,04093001,28,0,1,150,D,1,D,20,D,12,D,
20191,04093001,29,0,1,150,D,1,D,20,D,01,D,
20191,04093001,30,0,1,410,D,1,D,50,D,11,D,
20191,04093001,31,0,1,410,D,1,D,50,D,12,D,
20191,04093001,32,0,1,410,D,1,D,50,D,01,D,
20191,04093051,21,0,1,840,D,1,D,5,D,11,D,
20191,04093051,22,0,1,840,D,1,D,5,D,12,D,
20191,04093051,23,0,1,840,D,1,D,5,D,01,D,
20191,04093051,24,0,1,210,D,1,D,15,D,13,D,
20191,04093051,25,0,1,355,D,1,D,8,D,13,D,1
20191,04093071,6,0,1,370,D,1,D,20,D,12,D,
20191,04093081,20,0,1,150,D,1,D,40,D,01,D,
20191,04093081,21,0,1,355,D,1,D,12,D,13,D,1
20191,04093094,4,0,1,520,D,1,D,12,D,11,D,
20191,04093094,5,0,1,210,D,1,D,50,D,12,D,
20191,04093121,24,0,1,830,D,1,D,80,D,13,D,
20191,04093121,25,0,1,820,D,1,D,45,D,01,D,
20191,04093121,26,0,1,150,D,1,D,40,D,01,D,
20191,04093131,16,0,1,150,D,1,D,107,D,01,D,
20191,04093151,18,0,1,355,D,1,D,6,D,12,D,
20191,04093151,19,0,1,355,D,1,D,6,D,01,D,
20191,04093151,20,0,1,370,D,1,D,160,D,12,D,
20191,04093191,16,0,1,840,D,1,D,40,D,01,D,
20191,04093191,17,0,1,355,D,1,D,8,F,13,D,
20191,04093221,21,0,1,830,D,1,D,80,D,13,D,
20191,04093221,22,0,1,520,D,1,D,20,D,12,D,
20191,04093221,23,0,1,210,D,1,D,200,D,13,D,
20191,04093241,31,0,1,830,D,1,D,22,D,13,D,
20191,04093241,32,0,1,830,D,1,D,75,D,01,D,
20191,04093241,33,0,1,840,D,1,D,12,D,11,D,
20191,04093241,34,0,1,840,D,1,D,12,D,12,D,
20191,04093241,35,0,1,840,D,1,D,12,D,01,D,
20191,04093241,36,0,1,160,D,1,D,5,D,12,D,
20191,04093241,37,0,1,210,D,1,D,18,D,01,D,
20191,04093241,38,0,1,355,D,1,D,10,D,13,D,
20191,04093251,18,0,1,160,D,1,D,8,D,11,D,
20191,04093261,52,0,1,355,D,1,D,100,D,13,D,
20191,04093291,21,0,1,355,D,1,D,8,D,13,D,
20191,04093311,30,0,1,330,D,1,D,8,D,13,D,
20191,04093321,24,0,1,840,D,1,D,45,D,01,D,
20191,04093321,25,0,1,355,D,1,D,12,D,13,D,
20191,04093341,25,0,1,150,D,1,D,50,D,01,D,
20191,04093341,26,0,1,355,D,1,D,10,D,13,D,
20191,04093351,24,0,1,520,D,1,D,100,D,11,D,
20191,04093351,25,0,1,355,D,1,D,50,D,13,D,
20191,04093451,36,0,1,830,D,1,D,160,D,11,D,
20191,04093451,37,0,1,610,D,1,D,200,D,11,D,
20191,04093451,38,0,1,520,D,1,D,200,D,12,D,
20191,04093451,39,0,1,310,D,1,D,1000,D,12,D,
20191,04093451,40,0,1,370,D,1,D,200,D,12,D,
20191,04093451,41,0,1,410,D,1,D,50,D,11,D,
20191,04093461,17,0,1,830,D,1,D,156,D,01,D,
20191,04093461,18,0,1,610,D,1,D,175,D,11,D,
20191,04093461,19,0,1,520,D,1,D,60,D,12,D,
20191,04093461,20,0,1,355,D,1,D,13,D,13,D,
20191,04093471,22,0,1,210,D,1,D,45,D,12,D,
20191,04093471,23,0,1,340,D,1,D,20,D,01,D,1
20191,04093511,29,0,1,800,D,1,D,270,D,13,D,
20191,04093511,30,0,1,600,D,1,D,75,D,01,D,
20191,04093511,31,0,1,600,D,1,D,75,D,11,D,
20191,04093511,32,0,1,150,D,1,D,50,D,11,D,
20191,04093541,17,0,1,150,D,1,D,120,D,12,D,
20191,04093551,31,0,1,500,D,1,D,20,D,12,D,
20191,04093551,32,0,1,500,D,2,D,10,D,12,D,
20191,04093551,33,0,1,530,D,1,D,11,D,12,D,
20191,04093551,34,0,1,210,D,2,D,24,D,12,D,
20191,04093551,35,0,1,320,D,2,D,10,D,12,D,1
20191,04093551,36,0,1,700,D,1,D,12,D,13,D,
20191,04093551,37,0,1,330,D,1,D,10,D,13,D,
20191,04093551,38,0,1,355,D,1,D,6,D,12,D,1
20191,04093601,32,0,1,520,D,1,D,20,D,12,D,
20191,04093631,12,0,1,150,D,1,D,12,D,01,D,
20191,04093681,19,0,1,355,D,1,D,10,D,13,D,
20191,04093721,7,0,1,355,D,1,D,13,D,13,D,
20191,04093731,24,0,1,700,D,1,D,15,D,13,D,
20191,04093761,17,0,1,330,D,1,D,20,D,13,D,
20191,04093771,27,0,1,520,D,1,D,8,D,11,D,
20191,04093771,28,0,1,520,D,1,D,24,D,12,D,
20191,04093771,29,0,1,520,D,1,D,16,D,01,D,
20191,04093771,30,0,1,530,D,1,D,11,D,01,D,
20191,04093771,31,0,1,340,D,1,D,200,D,12,D,
20191,04093771,32,0,1,340,D,1,D,30,D,12,D,
20191,04093771,33,0,1,355,D,1,D,7,D,11,D,
20191,04093771,34,0,1,355,D,1,D,7,D,12,D,
20191,04093771,35,0,1,340,D,1,D,30,D,11,D,
20191,04093771,36,0,1,340,D,1,D,40,D,12,D,
20191,04093771,37,0,1,340,D,1,D,30,D,01,D,
20191,04093811,15,0,1,355,D,1,D,11,D,13,D,
20191,04093871,20,0,1,700,D,1,D,30,D,13,D,
20191,04093871,21,0,1,330,D,1,D,20,D,13,D,
20191,04093871,22,0,1,355,D,1,D,45,D,13,D,
20191,04093921,41,0,1,830,D,1,D,23,D,13,D,
20191,04093921,42,0,1,150,D,1,D,162,D,12,D,
20191,04093921,43,0,1,150,D,1,D,4,D,01,D,
20191,04093921,44,0,1,150,D,1,D,4,D,11,D,
20191,04093921,45,0,1,355,D,1,D,25,D,13,D,
20191,04093991,25,0,1,840,D,1,D,11,F,12,D,
20191,04094011,29,0,1,830,D,1,D,129,D,13,D,
20191,04094011,30,0,1,840,D,1,D,130,D,12,D,
20191,04094011,31,0,1,500,D,1,D,300,D,12,D,
20191,04094011,32,0,1,355,D,1,D,30,D,13,D,
20191,04094041,24,0,1,830,D,1,D,89,D,13,D,
20191,04094071,23,0,1,840,D,1,D,100,D,01,D,
20191,04094071,24,0,1,520,D,1,D,26,D,12,D,
20191,04094071,25,0,1,355,D,1,D,13,D,13,D,1
20191,04094071,26,0,1,355,D,1,D,13,D,13,D,1
20191,04094071,27,0,1,355,D,1,D,10,D,13,D,1
20191,04094091,16,0,1,160,D,1,D,58,D,11,D,
20191,04094091,17,0,1,160,D,1,D,58,D,12,D,
20191,04094091,18,0,1,160,D,1,D,58,D,01,D,
20191,04094131,21,0,1,810,D,1,D,220,D,11,D,
20191,04094161,15,0,1,840,D,1,D,210,D,11,D,
20191,04094161,16,0,1,820,D,1,D,115,D,11,D,
20191,04094251,21,0,1,840,D,1,D,60,D,11,D,
20191,04094251,22,0,1,520,D,1,D,10,D,11,D,
20191,04094251,23,0,1,210,D,1,D,35,D,12,D,
20191,04094251,24,0,1,320,D,1,D,10,D,12,D,
20191,04094271,19,0,1,355,D,1,D,10,D,13,D,
20191,04094271,20,0,1,330,D,1,D,8,D,13,D,
20191,04094311,24,0,1,810,D,1,D,490,D,12,D,
20191,04094311,25,0,1,830,D,1,D,40,D,13,D,
20191,04094311,26,0,1,600,D,1,D,100,D,01,D,
20191,04094311,27,0,1,500,D,1,D,500,D,12,D,
20191,04094311,28,0,1,520,D,1,D,24,D,01,D,
20191,04094311,29,0,1,210,D,1,D,10,D,13,D,
20191,04094321,11,0,1,600,D,1,D,45,D,11,D,
20191,04094321,12,0,1,355,D,1,D,10,D,13,D,
20191,04094341,11,0,1,830,D,1,D,50,D,13,D,
20191,04094391,28,0,1,840,D,1,D,100,D,01,D,
20191,04094391,29,0,1,840,D,1,D,10,D,01,D,
20191,04094391,30,0,1,840,D,1,D,10,D,11,D,
20191,04094391,31,0,1,840,D,1,D,10,D,12,D,
20191,04094391,32,0,1,330,D,1,D,10,D,13,D,
20191,04094391,33,0,1,355,D,1,D,13,D,13,D,
20191,04094391,34,0,1,355,D,1,D,6,D,13,D,
20191,04094404,8,0,1,520,D,1,D,10,D,12,D,
20191,04094404,9,0,1,520,D,1,D,10,D,01,D,
20191,04094443,11,0,1,840,D,1,D,11,D,11,D,
20191,04094443,12,0,1,840,D,1,D,11,D,12,D,
20191,04094443,13,0,1,840,D,1,D,11,D,01,D,
20191,04094443,14,0,1,210,D,1,D,14,D,13,D,
20191,04094443,15,0,1,330,D,1,D,10,D,13,D,
20191,04094461,25,0,1,840,D,1,D,100,D,01,D,1
20191,04094461,26,0,1,520,D,1,D,40,D,11,D,1
20191,04094461,27,0,1,520,D,1,D,40,D,12,D,1
20191,04094461,28,0,1,520,D,1,D,40,D,01,D,1
20191,04094461,29,0,1,150,D,1,D,15,D,11,D,1
20191,04094461,30,0,1,150,D,1,D,15,D,12,D,1
20191,04094461,31,0,1,150,D,1,D,15,D,01,D,1
20191,04094461,32,0,1,150,D,1,D,15,D,01,D,1
20191,04094461,33,0,1,150,D,1,D,15,D,11,D,1
20191,04094461,34,0,1,150,D,1,D,15,D,12,D,1
20191,04094461,35,0,1,355,D,1,D,15,D,13,D,
20191,04094481,17,0,1,520,D,1,D,12,D,01,D,
20191,04094481,18,0,1,520,D,1,D,12,D,11,D,
20191,04094481,19,0,1,520,D,1,D,12,D,12,D,
20191,04094491,19,0,1,520,D,1,D,50,D,01,D,
20191,04094491,20,0,1,355,D,1,D,13,D,13,D,
20191,04094491,21,0,1,355,D,1,D,6,D,13,D,
20191,04094491,22,0,1,370,D,1,D,150,D,12,D,
20191,04094511,21,0,1,830,D,1,D,30,D,13,D,
20191,04094511,22,0,1,210,D,1,D,15,D,12,D,
20191,04094511,23,0,1,330,D,1,D,10,D,13,D,
20191,04094511,24,0,1,355,D,1,D,8,D,13,D,1
20191,04094531,28,0,1,500,D,1,D,90,D,01,D,
20191,04094531,29,0,1,700,D,1,D,10,D,13,D,
20191,04094531,30,0,1,700,D,1,D,150,D,01,D,
20191,04094611,23,0,1,830,D,1,D,25,D,13,D,
20191,04094611,24,0,1,800,D,1,D,250,D,13,D,
20191,04094611,25,0,1,355,D,1,D,11,D,13,D,
20191,04094611,26,0,1,355,D,1,D,100,D,01,D,
20191,04094641,19,0,1,310,D,1,D,70,D,01,D,
20191,04094661,19,0,1,320,D,1,D,25,D,12,D,
20191,04094661,20,0,1,320,D,1,D,25,D,01,D,
20191,04094661,21,0,1,355,D,1,D,50,D,13,D,
20191,04094661,22,0,1,370,D,1,D,140,D,01,D,
20191,04094671,12,0,1,500,D,1,D,1275,D,01,D,
20191,04094681,12,0,1,520,D,1,D,10,D,01,D,
20191,04094681,13,0,1,330,D,1,D,5,D,13,D,
20191,04094681,14,0,1,355,D,1,D,3,D,12,D,1
20191,04094691,11,0,1,610,D,1,D,60,D,11,D,2
20191,04094691,12,0,1,610,D,1,D,60,D,12,D,2
20191,04094691,13,0,1,610,D,1,D,60,D,01,D,2
20191,04094791,37,0,1,840,D,1,D,120,D,01,D,
20191,04094791,38,0,1,310,D,1,D,11,D,12,D,
20191,04094791,39,0,1,320,D,1,D,44,D,11,D,
20191,04094801,31,0,1,830,D,1,D,10,D,13,D,
20191,04094801,32,0,1,610,D,1,D,30,D,11,D,
20191,04094801,33,0,1,610,D,1,D,30,D,12,D,
20191,04094801,34,0,1,610,D,1,D,30,D,01,D,
20191,04094801,35,0,1,840,D,1,D,45,D,01,D,
20191,04094801,36,0,1,520,D,1,D,30,D,11,D,
20191,04094801,37,0,1,520,D,1,D,30,D,12,D,
20191,04094801,38,0,1,520,D,1,D,30,D,01,D,
20191,04094801,39,0,1,530,D,1,D,500,D,01,D,
20191,04094801,40,0,1,320,D,1,D,50,D,12,D,
20191,04094801,41,0,1,355,D,1,D,20,D,13,D,
20191,04094851,9,0,1,330,D,1,D,10,D,13,D,
20191,04094901,23,0,1,830,D,1,D,80,D,12,D,
20191,04094901,24,0,1,840,D,1,D,45,D,11,D,
20191,04094901,25,0,1,355,D,1,D,11,D,13,D,
20191,04094901,26,0,1,355,D,1,D,150,D,11,D,
