QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20191,03927144,45,0,1,1,D,3,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20191,03927234,57,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20191,03927254,20,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20191,03927304,71,0,1,1,D,5,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A
20191,03927304,72,0,1,1,D,6,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,42,D,,A
20191,03927464,97,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,30,D,,A,10,D,,A,30,D,,A,,A,76,D,,A,40,D,120,D,20,D
20191,03927474,40,0,1,1,D,2,D,1,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,1900,D,,A,25,D,,A,,A,,A,,A,75,D,475,D
20191,03927584,26,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03927644,25,0,1,1,D,1,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A
20191,03927814,40,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1800,D,20,F,,A,,A,,A,200,D,100,D,130,F,,A
20191,03927974,82,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,1500,D,100,D,,A,,A,2000,D,200,D,,A,900,D,150,D
20191,03927984,52,0,1,1,D,3,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,765,D,30,D,,A,,A,20,D,67,D,,A,420,D,30,D
20191,03927994,34,0,1,1,D,2,D,1,D,01,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,120,D,425,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,F,,A,60,D,,A,,A,142,D,,A,285,D,510,D,,A
20191,03928114,13,0,1,2,D,3,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928114,14,0,1,1,D,4,D,1,D,01,D,18,D,1,D,1,D,1,D,1,D,,A,02,D,03,D,04,D,,A,06,D,,A,10,D,,A,,A,,A,,A,,A,211,G,1003,G,88,G,143,G,,A,0,D,,A,40,D,,A,,A,,A,,A,,A,755,G,125,G,,A,161,G,235,G,616,G,,A,354,G,,A
20191,03928414,36,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,,A
20191,03928424,43,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,20,D,,A,,A,45,D,,A
20191,03928484,36,0,2,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,15,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,380,D,,A,,A,,A,,A,100,D,,A,150,D,,A
20191,03928704,27,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,100,D,,A
20191,03928754,34,0,1,1,D,3,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,20,D,,A,85,D,,A
20191,03928824,19,0,1,2,D,2,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,1500,D,100,D,,A,,A,,A,,A,750,D,100,D,,A
20191,03928824,20,0,1,1,D,3,D,2,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928824,21,0,1,1,D,4,D,2,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928824,22,0,1,1,D,5,D,2,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928824,23,0,2,1,D,3,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,25,D,25,D,1500,D,100,D,,A,,A,,A,,A,,A,100,D,,A
20191,03928934,29,0,1,2,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20191,03929164,36,0,2,1,D,1,D,2,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,140,D
20191,03929274,28,0,2,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,100,D,,A,50,D,,A,,A,,A,,A,175,D,300,D,,A
20191,03929624,50,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20191,03929854,12,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929904,38,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20191,03930174,47,0,1,1,D,1,D,1,D,01,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,85,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,75,D,125,D
20191,03930224,17,0,1,1,D,1,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20191,03930234,12,0,1,2,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
20191,03930344,43,0,1,1,D,2,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,11,D,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,48,D,,A,,A,38,D,,A,,A,252,D,40,D
20191,03930414,15,0,1,2,D,6,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930414,16,0,1,1,D,7,D,2,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930414,17,0,1,1,D,8,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20191,03930414,18,0,2,1,D,4,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D
20191,03930484,20,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,20,D,160,D,,A,,A,,A,120,D,,A,,A,300,D,,A
20191,03930544,14,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930594,49,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,800,D,50,D,25,D,,A,75,D,,A,300,D,250,D,125,D
20191,03930724,19,0,1,2,D,3,D,1,D,02,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,45,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,165,D,,A
20191,03930824,98,0,1,1,D,5,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,1350,D,,A,,A,,A,,A,,A,,A,350,D,200,D
20191,03930854,46,0,1,2,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931084,71,0,1,2,D,5,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20191,03931084,72,0,2,1,D,3,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931084,73,0,2,1,D,5,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931114,30,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931124,35,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,320,D,,A,,A,,A,130,D,,A,,A,,A,,A,25,D,,A,,A,,A,24,D,,A,,A,20,D,,A,,A,126,D,40,D
20191,03931254,65,0,1,1,D,2,D,1,D,02,D,31,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,80,D,25,D,,A,5720,T,400,D,,A,80,D,,A,,A,,A,1000,D,200,D
20191,03931284,47,0,1,1,D,1,D,1,D,12,D,5,D,1,D,1,D,2,D,1,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,150,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,1026,G,162,G,,A,243,G,4322,G,1361,G,,A,826,G,,A
20191,03931494,47,0,1,1,D,2,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,25,D,40,D,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20191,03931624,21,0,1,2,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,12,D,,A,,A,,A,,A,,A,,A,,A,75,D,20,D,,A
20191,03932104,14,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,30,D,30,D,90,D,60,D,,A,,A,90,D,,A,,A,20,D,,A
20191,03932144,19,0,1,1,D,2,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,20,D,,A,600,D,,A
20191,03932144,20,0,2,1,D,1,D,1,D,12,D,28,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932164,24,0,2,1,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,30,D,,A,,A,40,D,,A
20191,03932164,25,0,2,1,D,2,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,6,D,,A,15,D,,A
20191,03932204,38,0,1,1,D,2,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,2500,D,,A,,A,,A,1100,D,,A,,A,,A,,A,125,D,,A,150,D,,A,,A,,A,,A,,A,,A,900,D,1000,D,150,D
20191,03932234,25,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,200,D,20,D,,A,175,D,,A,,A,,A,80,D,,A
20191,03932234,26,0,1,1,D,2,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,300,D,,A,,A,,A,75,D,,A
20191,03932234,27,0,1,1,D,3,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,,A,50,D,,A
20191,03932494,19,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20191,03932514,23,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,92,D,,A,,A,,A,,A,,A,,A,,A,25,D
20191,03932684,48,0,1,1,D,1,D,1,D,01,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,14,F,349,F,,A,,A,,A,6,F,,A,,A,,A,,A,66,F,,A,80,D,,A,40,F,33,F,,A,,A,22,F,,A,110,F,232,F
20191,03932734,45,0,1,1,D,2,D,1,D,01,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,30,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,100,D,,A,,A,,A,200,D,500,D,100,D
20191,03932834,31,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,15,F,,A,,A,,A,,A,,A,65,F,,A
20191,03932864,22,0,2,1,D,1,D,1,D,12,D,5,D,1,D,1,D,1,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,45,G,522,G,33,G,0,F,23,G,,A,,A,,A,,A,,A,,A,,A,,A,237,G,35,G,,A,,A,39,G,84,G,,A,107,G,,A
20191,03932924,13,0,1,1,D,1,D,1,D,02,D,40,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,G,1237,G,89,G,31,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,163,G,,A,,A,,A,130,D,40,D,,A,200,D,,A
20191,03933124,26,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,D
20191,03933164,39,0,1,1,D,3,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,,A,,A,1760,D,,A,,A,,A,,A,4,D,,A,640,D,24,D
20191,03933474,40,0,1,1,D,3,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,22,D,,A,,A,,A,46,D,,A,,A,,A,,A,,A,109,D,,A
20191,03933524,63,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,450,D,,A,,A,,A,,A,,A,300,D,600,D,,A
20191,03944013,72,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A
20191,03944143,65,0,1,1,D,1,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,190,D,,A,,A,,A,88,D,60,D,,A,140,D,,A
20191,03944533,16,0,1,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20191,03944603,35,0,1,1,D,5,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,,A,,A,,A,,A,50,D,50,D
20191,03944603,36,0,1,2,D,6,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,25,D,,A,,A,,A,,A,,A,125,D,20,D
20191,03944603,37,0,1,2,D,7,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,500,D,20,D,,A,,A,40,D,25,D,,A,105,D,,A
20191,03944603,38,0,2,1,D,6,D,1,D,10,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,550,D,25,D,,A,,A,,A,,A,,A,125,D,,A
20191,03944623,60,0,1,1,D,5,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,60,D,10,D,,A,60,D,120,D,20,D,,A,,A,,A,,A,,A,280,D,,A
20191,03944623,61,0,1,1,D,6,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,30,D,,A,,A,,A,,A,,A,470,D,,A
20191,03944633,48,0,1,2,D,2,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,53,D,,A
