QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20222,04936442,2,0,1,150,D,13,D,30,D
20222,04936512,7,0,1,160,D,13,D,5,D
20222,04936562,3,0,1,150,D,13,D,125,D
20222,04936562,4,0,1,160,D,01,D,45,D
20222,04936562,5,0,1,160,D,03,D,75,D
20222,04936582,2,0,1,150,D,13,D,20,D
20222,04936602,4,0,1,170,D,03,D,300,D
20222,04936622,2,0,1,160,D,13,D,45,D
20222,04936652,3,0,1,160,D,13,D,10,D
20222,04936672,4,0,1,100,D,02,D,200,D
20222,04936722,3,0,1,110,D,13,D,350,D
20222,04936812,3,0,1,110,D,13,D,1165,F
20222,04936812,4,0,1,150,D,13,D,100,D
20222,04936832,3,0,1,150,D,13,D,200,D
20222,04936892,5,0,1,150,D,13,D,70,D
20222,04936892,6,0,1,160,D,13,D,10,D
20222,04936892,7,0,1,160,D,13,D,45,D
20222,04936932,3,0,1,160,D,13,D,30,D
20222,04936962,3,0,2,170,D,01,D,300,D
20222,04937002,2,0,1,160,D,13,D,50,D
20222,04937002,3,0,1,130,D,13,D,16,D
20222,04937082,3,0,1,170,D,03,D,50,D
20222,04937082,4,0,1,170,D,02,D,40,D
20222,04937102,6,0,1,170,D,03,D,75,D
20222,04937102,7,0,1,170,D,03,D,100,D
20222,04937102,8,0,1,130,D,03,D,750,D
20222,04937102,9,0,1,130,D,03,D,180,D
20222,04937102,10,0,1,130,D,03,D,500,D
20222,04937102,11,0,1,150,D,03,D,180,D
20222,04937102,12,0,1,150,D,03,D,54,D
20222,04937102,13,0,1,150,D,03,D,54,D
20222,04937102,14,0,1,150,D,03,D,75,D
20222,04937102,15,0,1,150,D,03,D,50,D
20222,04937102,16,0,1,150,D,03,D,50,D
20222,04937102,17,0,1,150,D,03,D,65,D
20222,04937102,18,0,1,150,D,02,D,200,D
20222,04937102,19,0,1,130,D,01,D,250,D
20222,04937102,20,0,1,150,D,01,D,50,D
20222,04937162,4,0,1,150,D,13,D,340,D
20222,04937172,2,0,1,160,D,01,D,25,D
20222,04937172,3,0,1,160,D,02,D,25,D
20222,04937172,4,0,1,160,D,03,D,25,D
20222,04937272,4,0,1,170,D,02,D,200,D
20222,04937272,5,0,1,150,D,13,D,100,D
20222,04937272,6,0,1,160,D,03,D,50,D
20222,04937332,4,0,1,150,D,01,D,50,D
20222,04937332,5,0,1,160,D,01,D,100,D
20222,04937362,2,0,1,170,D,03,D,63,D
20222,04937552,2,0,1,160,D,02,D,20,D
20222,04937682,2,0,1,110,D,13,D,647,F
20222,04937702,2,0,1,170,D,03,D,500,D
20222,04937732,3,0,1,150,D,13,D,350,D
20222,04937742,2,0,1,150,D,13,D,10,D
20222,04937882,9,0,1,170,D,02,D,100,D
20222,04937882,10,0,2,160,D,01,D,150,D
20222,04937912,2,0,1,150,D,13,D,100,D
20222,04937912,3,0,1,160,D,13,D,50,D
20222,04937972,7,0,1,170,D,02,D,150,D
20222,04937972,8,0,1,160,D,13,D,20,D
20222,04938122,2,0,1,100,D,13,D,200,D
20222,04938122,3,0,1,150,D,03,D,20,D
20222,04938142,3,0,1,170,D,03,D,18,D
20222,04938202,5,0,1,160,D,13,D,40,D
20222,04938212,9,0,1,170,D,03,D,50,D
20222,04938222,4,0,1,160,D,02,D,225,D
20222,04938302,5,0,1,160,D,02,D,200,D
20222,04938362,2,0,1,160,D,13,D,100,D
20222,04938392,7,0,1,170,D,01,D,50,D
20222,04938392,8,0,1,170,D,03,D,75,D
20222,04938392,9,0,1,170,D,03,D,100,D
20222,04938392,10,0,1,170,D,02,D,100,D
20222,04938392,11,0,1,170,D,02,D,250,D
20222,04938392,12,0,1,160,D,01,D,50,D
20222,04938542,2,0,1,160,D,03,D,100,D
20222,04938572,5,0,1,150,D,13,D,150,D
20222,04938612,2,0,1,160,D,03,D,35,D
20222,04938662,2,0,1,120,D,13,D,2400,D
20222,04938662,3,0,1,160,D,13,D,400,D
20222,04938872,2,0,1,150,D,13,D,100,D
20222,04938902,7,0,1,150,D,13,D,2000,D
20222,04938902,8,0,1,160,D,03,D,150,D
20222,04939122,2,0,1,170,D,03,D,100,D
20222,04939282,3,0,1,150,D,02,D,50,D
20222,04939282,4,0,1,160,D,03,D,48,D
20222,04939514,3,0,1,170,D,02,D,100,D
20222,04939593,4,0,1,100,D,13,D,350,D
20222,04939593,5,0,1,170,D,13,D,200,D
20222,04939602,2,0,1,150,D,13,D,1000,D
20222,04939762,2,0,1,170,D,13,D,100,D
20222,04939782,4,0,1,170,D,03,D,15,D
20222,04939842,14,0,1,150,D,13,D,55,D
20222,04939842,15,0,1,160,D,13,D,100,D
20222,04939842,16,0,1,160,D,13,D,100,D
20222,04939922,6,0,1,150,D,13,D,300,D
20222,04939922,7,0,2,170,D,01,D,800,D
20222,04939932,2,0,1,100,D,13,D,100,D
20222,04939932,3,0,1,170,D,03,D,500,D
20222,04940202,4,0,2,160,D,01,D,10,D
20222,04940232,5,0,1,160,D,03,D,25,D
20222,04940232,6,0,1,160,D,01,D,20,D
20222,04940232,7,0,1,130,D,01,D,15,D
20222,04940232,8,0,1,140,D,02,D,20,D
20222,04940232,9,0,1,150,D,01,D,806,D
20222,04940232,10,0,1,150,D,02,D,1806,D
20222,04940232,11,0,1,150,D,03,D,531,D
20222,04940232,12,0,1,160,D,13,D,10,D
20222,04940232,13,0,2,130,D,01,D,15,D
20222,04940232,14,0,2,150,D,01,D,805,D
20222,04940252,3,0,1,170,D,03,D,112,D
20222,04940252,4,0,1,150,D,13,D,50,D
20222,04940252,5,0,1,160,D,03,D,5,D
20222,04940272,2,0,1,150,D,13,D,100,D
20222,04940282,3,0,1,100,D,13,D,175,D
20222,04940282,4,0,1,160,D,13,D,50,D
20222,04940302,6,0,1,160,D,13,D,100,D
20222,04940302,7,0,1,160,D,13,D,275,D
20222,04940302,8,0,1,160,D,13,D,100,D
20222,04940352,6,0,1,160,D,03,D,60,D
20222,04940352,7,0,2,160,D,01,D,200,D
20222,04940432,3,0,1,170,D,01,D,25,D
20222,04940432,4,0,1,170,D,02,D,25,D
20222,04940442,2,0,1,170,D,01,D,40,D
20222,04940442,3,0,1,170,D,02,D,40,D
20222,04940442,4,0,1,170,D,03,D,40,D
20222,04940442,5,0,1,150,D,13,D,150,D
20222,04940472,2,0,1,150,D,13,D,50,D
20222,04940482,7,0,1,160,D,13,D,10,D
20222,04940492,2,0,1,180,D,13,D,100,D
20222,04940532,3,0,1,150,D,13,D,200,D
20222,04940542,5,0,1,170,D,13,D,10,D
20222,04940572,3,0,1,170,D,13,D,10,D
20222,04940652,2,0,1,170,D,03,D,100,D
20222,04940692,2,0,1,160,D,13,D,10,D
20222,04940842,5,0,1,150,D,13,D,50,D
20222,04940842,6,0,1,160,D,03,D,100,D
20222,04940852,3,0,1,170,D,02,D,180,D
20222,04940852,4,0,1,170,D,01,D,200,D
20222,04940852,5,0,1,150,D,13,D,400,D
20222,04940852,6,0,1,150,D,13,D,270,D
20222,04940852,7,0,1,150,D,03,D,1000,D
20222,04940962,2,0,1,150,D,13,D,120,D
20222,04941002,2,0,1,170,D,03,D,3800,D
20222,04941002,3,0,1,160,D,13,D,100,D
20222,04941022,2,0,1,140,D,03,D,200,D
20222,04941082,2,0,1,170,D,01,D,150,D
20222,04941092,2,0,1,150,D,13,D,400,D
20222,04941102,2,0,1,150,D,02,D,15500,D
20222,04941102,3,0,1,150,D,03,D,5000,D
20222,04941132,7,0,1,160,D,13,D,150,D
20222,04941152,7,0,1,170,D,01,D,100,D
20222,04941152,8,0,1,170,D,02,D,100,D
20222,04941152,9,0,1,170,D,03,D,50,D
20222,04941152,10,0,1,150,D,13,D,50,D
20222,04941232,2,0,1,170,D,13,D,10,D
20222,04941252,4,0,1,160,D,13,D,300,D
20222,04941292,3,0,1,170,D,02,D,50,D
20222,04941302,4,0,1,170,D,01,D,150,D
20222,04941302,5,0,1,170,D,02,D,100,D
20222,04941302,6,0,1,170,D,02,D,50,D
20222,04941302,7,0,1,170,D,13,D,100,D
20222,04941382,2,0,1,170,D,02,D,50,D
20222,04941582,2,0,1,150,D,13,D,100,D
20222,04941592,2,0,1,160,D,03,D,70,D
20222,04941692,2,0,1,150,D,13,D,80,D
20222,04941732,2,0,1,150,D,13,D,300,D
20222,04941902,5,0,1,170,D,13,D,250,D
20222,04941963,2,0,1,150,D,13,D,10,D
20222,04941972,2,0,1,120,D,13,D,150,D
20222,04941972,3,0,1,160,D,01,D,50,D
20222,04941982,2,0,1,150,D,02,D,200,D
20222,04942052,3,0,1,110,D,13,D,2300,D
20222,04942072,4,0,1,150,D,13,D,20,D
20222,04942252,2,0,1,170,D,03,D,400,D
20222,04942282,2,0,1,150,D,13,D,400,D
20222,04942292,2,0,1,150,D,13,D,50,D
20222,04942312,4,0,1,160,D,03,D,100,D
20222,04942312,5,0,2,100,D,01,D,622,D
20222,04942312,6,0,2,170,D,01,D,500,D
20222,04942542,6,0,1,160,D,13,D,25,D
20222,04942542,7,0,1,150,D,04,D,20,D
20222,04942582,2,0,1,150,D,13,D,80,D
20222,04942582,3,0,1,160,D,13,D,35,D
20222,04942592,3,0,1,170,D,04,D,400,D
20222,04942782,4,0,1,170,D,13,D,500,D
20222,04942802,5,0,2,150,D,02,D,8000,D
20222,04942842,4,0,1,170,D,03,D,300,D
20222,04942842,5,0,1,170,D,02,D,300,D
20222,04942842,6,0,1,170,D,04,D,50,D
20222,04943022,2,0,1,160,D,04,D,100,D
20222,04943022,3,0,1,160,D,13,D,84,D
20222,04943022,4,0,2,160,D,02,D,100,D
20222,04943022,5,0,2,160,D,02,D,20,D
20222,04943052,2,0,1,150,D,13,D,150,D
20222,04943082,3,0,1,150,D,03,D,1100,D
20222,04943082,4,0,1,150,D,04,D,1049,D
20222,04943082,5,0,1,160,D,13,D,20,D
20222,04943082,6,0,1,160,D,13,D,20,D
20222,04943132,2,0,1,160,D,13,D,35,D
20222,04943152,3,0,1,170,D,13,D,600,D
20222,04943162,2,0,1,150,D,04,D,160,D
20222,04943162,3,0,1,160,D,04,D,70,D
20222,04943202,3,0,1,150,D,13,D,800,D
20222,04943202,4,0,1,160,D,13,D,600,D
20222,04943202,5,0,1,140,D,13,D,1100,D
20222,04943232,3,0,1,160,D,13,D,40,D
20222,04943262,2,0,1,150,D,13,D,20,D
20222,04943462,8,0,1,160,D,04,D,100,D
20222,04943462,9,0,1,160,D,04,D,100,D
20222,04943552,3,0,1,160,D,13,D,50,D
20222,04943602,2,0,1,150,D,13,D,500,D
20222,04943662,2,0,1,170,D,13,D,200,D
20222,04943662,3,0,1,150,D,13,D,200,D
20222,04943662,4,0,1,160,D,13,D,50,D
20222,04943672,2,0,1,110,D,13,D,700,D
20222,04943702,3,0,1,150,D,13,D,25,D
20222,04943762,5,0,1,150,D,13,D,150,D
20222,04943782,4,0,1,170,D,02,D,50,D
20222,04943782,5,0,1,170,D,03,D,50,D
20222,04943782,6,0,1,170,D,04,D,50,D
20222,04943782,7,0,1,160,D,03,D,500,D
20222,04943832,2,0,1,150,D,13,D,100,D
20222,04943852,3,0,1,170,D,03,D,150,D
20222,04943852,4,0,1,160,D,03,D,1024,D
20222,04943872,2,0,1,150,D,13,D,80,D
20222,04943872,3,0,2,160,D,02,D,40,D
20222,04943882,6,0,1,170,D,04,D,15000,D
20222,04943882,7,0,1,150,D,13,D,50,D
20222,04943892,4,0,1,150,D,13,D,320,D
20222,04943982,6,0,1,170,D,02,D,40,D
20222,04943982,7,0,1,160,D,04,D,50,D
20222,04944132,4,0,1,150,D,13,D,30,D
20222,04944132,5,0,1,160,D,04,D,30,D
20222,04944142,2,0,1,170,D,13,D,5,D
20222,04944172,3,0,1,150,D,13,D,1500,D
20222,04944172,4,0,1,160,D,03,D,3000,D
20222,04944172,5,0,1,160,D,04,D,20000,D
20222,04944172,6,0,1,160,D,13,D,1000,D
20222,04944202,3,0,1,150,D,13,D,800,D
20222,04944202,4,0,1,160,D,13,D,120,D
20222,04944202,5,0,1,130,D,02,D,500,D
20222,04944212,3,0,1,150,D,13,D,245,D
20222,04944212,4,0,1,160,D,04,D,100,D
20222,04944242,3,0,1,110,D,13,D,500,D
20222,04944332,2,0,1,150,D,13,D,120,D
20222,04944392,3,0,1,150,D,13,D,394,F
20222,04944412,5,0,1,150,D,13,D,60,D
20222,04944722,3,0,1,150,D,13,D,600,D
20222,04944822,5,0,1,170,D,04,D,30,D
20222,04944872,3,0,1,110,D,13,D,356,D
20222,04944912,9,0,1,150,D,13,D,250,D
20222,04944962,8,0,1,150,D,13,D,550,D
20222,04944982,6,0,1,160,D,02,D,25,D
20222,04944982,7,0,1,150,D,02,D,300,D
20222,04944982,8,0,1,150,D,03,D,225,D
20222,04944982,9,0,1,160,D,03,D,130,D
20222,04944982,10,0,1,160,D,04,D,100,D
20222,04944982,11,0,1,150,D,04,D,200,D
20222,04945062,2,0,1,160,D,13,D,20,D
20222,04945182,3,0,1,150,D,13,D,184,F
20222,04945182,4,0,1,160,D,13,D,30,D
20222,04945202,3,0,1,170,D,04,D,150,D
20222,04945232,3,0,1,170,D,03,D,20,D
20222,04945232,4,0,1,170,D,04,D,20,D
20222,04945262,2,0,1,170,D,04,D,800,D
20222,04945282,3,0,1,160,D,03,D,25,D
20222,04945292,3,0,1,150,D,13,D,50,D
20222,04945292,4,0,1,150,D,13,D,1200,D
20222,04945332,2,0,1,170,D,04,D,114,D
20222,04945362,2,0,1,150,D,04,D,200,D
20222,04945382,4,0,1,170,D,13,D,20,D
20222,04945602,8,0,1,170,D,03,D,100,D
20222,04945602,9,0,1,170,D,04,D,70,D
20222,04945722,4,0,1,140,D,04,D,156,F
20222,04945722,5,0,1,150,D,04,D,1054,F
20222,04945802,2,0,1,150,D,13,D,500,D
20222,04945802,3,0,1,160,D,03,D,200,D
20222,04945862,5,0,1,160,D,13,D,20,D
20222,04945882,2,0,1,160,D,13,D,40,D
20222,04945892,3,0,1,170,D,04,D,40,D
20222,04945902,2,0,1,150,D,13,D,40,D
20222,04945932,3,0,1,150,D,13,D,30,D
20222,04945932,4,0,1,160,D,13,D,50,D
20222,04946042,2,0,1,160,D,13,D,200,D
20222,04946042,3,0,1,140,D,04,D,100,D
20222,04946042,4,0,1,150,D,13,D,200,D
20222,04946132,4,0,1,170,D,03,D,100,D
20222,04946132,5,0,1,170,D,04,D,130,D
20222,04946252,2,0,1,150,D,13,D,100,D
20222,04946332,2,0,1,120,D,13,D,550,D
20222,04946332,3,0,1,160,D,13,D,3,D
20222,04946362,4,0,1,160,D,03,D,20,D
20222,04946382,2,0,1,160,D,04,D,37,D
20222,04946382,3,0,1,160,D,04,D,52,D
20222,04946382,4,0,1,160,D,13,D,10,D
20222,04946382,5,0,1,160,D,04,D,37,D
20222,04946382,6,0,1,160,D,04,D,60,D
20222,04946392,2,0,1,150,D,03,D,200,D
20222,04946392,3,0,1,160,D,02,D,25,D
20222,04946482,7,0,1,150,D,13,D,300,D
20222,04946562,4,0,1,170,D,03,D,200,D
20222,04946562,5,0,1,170,D,04,D,700,D
20222,04946562,6,0,2,170,D,02,D,150,D
20222,04946602,2,0,1,150,D,13,D,200,D
20222,04946672,2,0,1,160,D,13,D,25,D
20222,04946672,3,0,2,170,D,02,D,100,D
20222,04946672,4,0,2,170,D,02,D,100,D
20222,04946842,3,0,1,160,D,02,D,50,D
20222,04946842,4,0,1,140,D,03,D,75,D
20222,04946852,3,0,1,170,D,13,D,100,D
20222,04946852,4,0,1,150,D,13,D,400,D
20222,04946922,2,0,1,170,D,04,D,200,D
20222,04947012,6,0,1,170,D,04,D,20,D
20222,04947012,7,0,1,150,D,13,D,10,D
20222,04947012,8,0,2,150,D,02,D,22,D
20222,04947042,2,0,1,160,D,13,D,40,D
20222,04947042,3,0,1,160,D,13,D,20,D
20222,04947042,4,0,1,160,D,13,D,10,D
20222,04947122,2,0,1,100,D,03,D,150,D
20222,04947122,3,0,1,100,D,04,D,150,D
20222,04947132,3,0,1,160,D,04,D,350,D
20222,04947332,3,0,1,130,D,13,D,75,D
20222,04947362,6,0,1,100,D,13,D,120,D
20222,04947362,7,0,1,110,D,13,D,236,D
20222,04947552,5,0,1,170,D,04,D,115,D
20222,04947552,6,0,1,100,D,03,D,180,D
20222,04947552,7,0,1,160,D,04,D,10,D
20222,04947552,8,0,1,160,D,04,D,80,D
20222,04947752,4,0,1,150,D,13,D,150,D
20222,04947822,2,0,1,150,D,13,D,200,D
20222,04947912,3,0,1,150,D,13,D,300,D
20222,04947992,2,0,1,150,D,13,D,600,D
20222,04948102,2,0,1,150,D,13,D,1500,D
20222,04948102,3,0,1,160,D,13,D,44,D
20222,04948102,4,0,1,160,D,13,D,10,D
20222,04948232,2,0,1,170,D,04,D,1300,D
20222,04948302,2,0,1,150,D,13,D,400,D
20222,04948322,3,0,1,170,D,03,D,1200,D
20222,04948322,4,0,1,170,D,04,D,300,D
20222,04948412,3,0,1,160,D,13,D,20,D
20222,04948412,4,0,1,160,D,13,D,20,D
20222,04948442,3,0,1,150,D,13,D,350,D
20222,04948652,3,0,1,150,D,13,D,400,D
20222,04948652,4,0,1,160,D,13,D,40,D
20222,04948762,3,0,1,170,D,04,D,100,D
20222,04948762,4,0,1,170,D,04,D,9083,F
20222,04948762,5,0,1,160,D,03,D,186,F
20222,04948822,2,0,1,170,D,13,D,100,D
20222,04948822,3,0,1,110,D,13,D,1300,D
20222,04948822,4,0,1,140,D,03,D,50,D
20222,04948822,5,0,1,160,D,13,D,100,D
20222,04948842,2,0,1,160,D,13,D,20,D
20222,04948892,3,0,1,150,D,13,D,100,D
20222,04948952,2,0,1,160,D,13,D,15,D
20222,04949032,2,0,1,150,D,13,D,80,D
20222,04949122,5,0,1,100,D,02,D,20,D
20222,04949122,6,0,1,100,D,03,D,80,D
20222,04949122,7,0,1,150,D,13,D,400,D
20222,04949122,8,0,1,160,D,13,D,30,D
20222,04949222,7,0,1,170,D,02,D,25,D
20222,04949222,8,0,1,170,D,03,D,25,D
20222,04949222,9,0,1,170,D,04,D,35,D
20222,04949292,3,0,1,140,D,13,D,20,D
20222,04949313,6,0,1,170,D,13,D,10,D
20222,04949342,2,0,1,100,D,13,D,500,D
20222,04949392,3,0,1,130,D,04,D,200,D
20222,04949392,4,0,1,150,D,13,D,100,D
20222,04949392,5,0,2,170,D,02,D,30,D
20222,04949432,4,0,1,160,D,04,D,200,D
20222,04949432,5,0,1,150,D,13,D,80,D
20222,04949552,5,0,1,160,D,02,D,200,D
20222,04949552,6,0,1,160,D,02,D,200,D
20222,04949552,7,0,1,160,D,02,D,200,D
20222,04949552,8,0,1,160,D,02,D,100,D
20222,04949572,3,0,1,150,D,13,D,1600,D
20222,04949652,2,0,1,170,D,02,D,297,F
20222,04949652,3,0,1,170,D,04,D,297,F
20222,04949652,4,0,1,160,D,13,D,101,F
20222,04949652,5,0,1,180,D,04,D,10749,F
20222,04949722,6,0,1,170,D,13,D,100,D
20222,04949792,2,0,1,100,D,13,D,400,D
20222,04949792,3,0,1,100,D,13,D,400,D
20222,04949792,4,0,1,150,D,13,D,4000,D
20222,04949862,3,0,1,160,D,02,D,300,D
20222,04949872,2,0,1,160,D,13,D,10,D
20222,04949932,2,0,1,150,D,13,D,800,D
20222,04949952,3,0,1,160,D,04,D,50,D
20222,04950112,6,0,1,170,D,04,D,1500,D
20222,04950122,2,0,1,160,D,03,D,87,D
20222,04950132,3,0,1,150,D,03,D,2000,D
20222,04950152,2,0,1,150,D,13,D,1200,D
20222,04950152,3,0,2,160,D,02,D,25,D
20222,04950232,4,0,1,170,D,04,D,50,D
20222,04950232,5,0,1,130,D,04,D,100,D
20222,04950232,6,0,1,150,D,13,D,250,D
20222,04950232,7,0,1,160,D,04,D,20,D
20222,04950292,5,0,1,170,D,04,D,70,D
20222,04950302,3,0,1,160,D,03,D,223,F
20222,04950302,4,0,1,150,D,13,D,800,D
20222,04950312,4,0,1,170,D,13,D,20,D
20222,04950322,2,0,1,110,D,13,D,539,D
20222,04950462,2,0,1,150,D,13,D,200,D
20222,04950462,3,0,2,170,D,02,D,500,D
20222,04950592,4,0,1,100,D,13,D,700,D
20222,04950592,5,0,1,110,D,13,D,3400,D
20222,04950622,4,0,1,170,D,03,D,100,D
20222,04950722,3,0,1,150,D,13,D,40,D
20222,04950882,2,0,1,150,D,13,D,40,D
20222,04950892,2,0,1,150,D,13,D,50,D
20222,04950922,10,0,1,170,D,13,D,500,D
20222,04950922,11,0,1,100,D,13,D,100,D
20222,04950922,12,0,1,160,D,13,D,10,D
20222,04950962,3,0,1,100,D,04,D,300,D
20222,04950962,4,0,1,160,D,04,D,150,D
20222,04951032,3,0,1,130,D,13,D,25,D
20222,04951032,4,0,1,150,D,13,D,325,D
20222,04951032,5,0,1,150,D,13,D,25,D
20222,04951032,6,0,1,150,D,13,D,25,D
20222,04951082,6,0,1,150,D,13,D,20,D
20222,04951092,3,0,1,170,D,03,D,150,D
20222,04951092,4,0,1,150,D,13,D,575,D
20222,04951212,4,0,1,170,D,02,D,54,D
20222,04951252,2,0,1,150,D,13,D,300,D
20222,04951282,4,0,1,140,D,04,D,150,D
20222,04951282,5,0,2,170,D,02,D,10,D
20222,04951422,2,0,1,100,D,13,D,200,D
20222,04951422,3,0,1,150,D,13,D,200,D
20222,04951442,2,0,1,160,D,13,D,35,D
20222,04951462,3,0,1,150,D,13,D,320,D
20222,04951552,2,0,1,130,D,03,D,20,D
20222,04951572,3,0,1,140,D,13,D,75,D
20222,04951572,4,0,1,140,D,04,D,500,D
20222,04951572,5,0,1,150,D,13,D,120,D
20222,04951572,6,0,1,150,D,13,D,50,D
20222,04951662,2,0,1,150,D,13,D,85,D
20222,04951682,2,0,1,160,D,13,D,18,D
20222,04951692,2,0,1,170,D,03,D,634,D
20222,04951692,3,0,1,160,D,03,D,100,D
20222,04951712,4,0,1,170,D,03,D,50,D
20222,04951712,5,0,1,140,D,04,D,50,D
20222,04951722,2,0,2,170,D,02,D,150,D
20222,04951732,2,0,1,160,D,13,D,100,D
20222,04951752,14,0,1,170,D,04,D,1500,D
20222,04952102,6,0,2,170,D,02,D,300,D
20222,04952272,2,0,1,170,D,04,D,250,D
20222,04952292,3,0,1,160,D,04,D,30,D
20222,04952302,2,0,1,160,D,13,D,4,D
20222,04952432,4,0,1,170,D,02,D,100,D
20222,04952472,3,0,1,150,D,13,D,100,D
20222,04952712,2,0,1,100,D,13,D,100,D
20222,04952712,3,0,1,130,D,04,D,250,D
20222,04952752,2,0,1,180,D,13,D,25,D
20222,04952782,5,0,1,130,D,04,D,100,D
20222,04952802,5,0,1,150,D,13,D,100,D
20222,04952842,2,0,1,150,D,13,D,120,D
20222,04952852,2,0,1,160,D,03,D,200,D
20222,04952912,2,0,1,170,D,03,D,100,D
20222,04952912,3,0,1,170,D,04,D,100,D
20222,04952912,4,0,1,150,D,13,D,200,D
20222,04952912,5,0,2,150,D,02,D,300,D
20222,04952972,2,0,1,150,D,13,D,166,D
20222,04953042,3,0,1,170,D,03,D,2000,D
20222,04953042,4,0,1,160,D,13,D,25,D
20222,04953072,3,0,1,160,D,13,D,50,D
20222,04953312,2,0,1,150,D,13,D,200,D
20222,04953362,3,0,1,170,D,03,D,50,D
20222,04953362,4,0,1,150,D,03,D,3000,D
20222,04953362,5,0,1,150,D,13,D,655,D
20222,04953492,2,0,1,160,D,13,D,25,D
20222,04953522,5,0,1,170,D,03,D,100,D
20222,04953522,6,0,1,150,D,13,D,50,D
20222,04953522,7,0,2,160,D,02,D,50,D
20222,04953522,8,0,2,160,D,02,D,50,D
20222,04953562,3,0,1,150,D,13,D,25,D
20222,04953632,5,0,1,170,D,13,D,900,D
20222,04953632,6,0,1,110,D,13,D,400,D
20222,04953682,2,0,1,150,D,13,D,15,D
20222,04953712,3,0,1,170,D,02,D,300,D
20222,04953792,2,0,1,140,D,04,D,50,D
20222,04953802,3,0,1,160,D,13,D,30,D
20222,04953812,3,0,1,150,D,13,D,50,D
20222,04953822,3,0,1,170,D,04,D,20,D
20222,04953822,4,0,1,150,D,13,D,40,D
20222,04953892,8,0,1,140,D,02,D,200,D
20222,04953892,9,0,1,140,D,04,D,200,D
20222,04953892,10,0,1,150,D,03,D,975,D
20222,04953892,11,0,1,150,D,03,D,400,D
20222,04953892,12,0,1,150,D,02,D,1500,D
20222,04953892,13,0,1,160,D,04,D,500,D
20222,04953892,14,0,1,160,D,03,D,1000,D
20222,04953892,15,0,1,160,D,02,D,1000,D
20222,04953892,16,0,1,160,D,02,D,750,D
20222,04953892,17,0,1,150,D,02,D,250,D
20222,04953892,18,0,1,150,D,02,D,100,D
20222,04953892,19,0,1,160,D,04,D,100,D
20222,04953892,20,0,1,160,D,04,D,100,D
20222,04954122,5,0,1,150,D,03,D,200,D
20222,04954232,3,0,1,160,D,03,D,126,D
20222,04954232,4,0,1,160,D,04,D,926,D
20222,04954232,5,0,1,160,D,05,D,126,D
20222,04954232,6,0,1,150,D,03,D,1260,D
20222,04954232,7,0,1,150,D,04,D,1050,D
20222,04954232,8,0,1,150,D,05,D,1290,D
20222,04954232,9,0,2,150,D,03,D,400,D
20222,04954352,2,0,1,160,D,13,D,30,D
20222,04954352,3,0,1,150,D,13,D,20,D
20222,04954492,2,0,1,150,D,13,D,300,D
20222,04954562,2,0,1,150,D,13,D,20,D
20222,04954582,2,0,1,170,D,13,D,20,D
20222,04954752,2,0,2,180,D,03,D,30000,D
20222,04954782,2,0,1,150,D,13,D,500,D
20222,04954962,2,0,1,150,D,13,D,40,D
20222,04954982,4,0,1,170,D,04,D,5,D
20222,04954982,5,0,1,160,D,04,D,200,D
20222,04955112,2,0,1,150,D,13,D,200,D
20222,04955132,2,0,1,100,D,13,D,700,D
20222,04955232,3,0,1,130,D,04,D,50,D
20222,04955302,3,0,1,160,D,13,D,21,D
20222,04955302,4,0,1,150,D,13,D,80,D
20222,04955312,3,0,1,170,D,13,D,106,D
20222,04955312,4,0,1,160,D,13,D,221,D
20222,04955312,5,0,2,160,D,03,D,350,D
20222,04955324,7,0,1,160,D,05,D,50,D
20222,04955324,8,0,2,170,D,03,D,400,D
20222,04955384,2,0,1,170,D,04,D,40,D
20222,04955443,2,0,1,100,D,03,D,160,D
20222,04955443,3,0,1,100,D,04,D,140,D
20222,04955443,4,0,1,100,D,05,D,560,D
20222,04955443,5,0,2,100,D,03,D,80,D
20222,04955513,2,0,1,150,D,13,D,147,D
20222,04955772,2,0,1,170,D,13,D,100,D
20222,04955912,6,0,1,160,D,13,D,32,D
20222,04955962,2,0,1,170,D,13,D,10,D
20222,04956012,5,0,1,150,D,03,D,515,D
20222,04956012,6,0,1,150,D,04,D,530,D
20222,04956012,7,0,1,140,D,05,D,78,D
20222,04956092,8,0,1,160,D,13,D,10,D
20222,04956092,9,0,1,160,D,13,D,10,D
20222,04956092,10,0,2,170,D,03,D,200,D
20222,04956092,11,0,2,170,D,03,D,100,D
20222,04956132,2,0,1,160,D,13,D,200,D
20222,04956182,2,0,1,170,D,05,D,200,D
20222,04956232,4,0,1,150,D,13,D,100,D
20222,04956242,2,0,1,170,D,05,D,100,D
20222,04956272,3,0,1,150,D,13,D,500,D
20222,04956282,2,0,1,150,D,13,D,200,D
20222,04956292,6,0,1,150,D,13,D,100,D
20222,04956292,7,0,2,150,D,03,D,350,D
20222,04956352,2,0,1,150,D,04,D,20,D
20222,04956352,3,0,2,170,D,03,D,2,D
20222,04956382,2,0,1,150,D,13,D,40,D
20222,04956412,8,0,1,160,D,13,D,50,D
20222,04956412,9,0,1,160,D,13,D,30,D
20222,04956472,5,0,1,170,D,13,D,125,D
20222,04956472,6,0,1,150,D,13,D,396,D
20222,04956472,7,0,1,160,D,03,D,1000,D
