QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20223,05122261,11,0,1,01,D,105,D,2018,D,,A,36,D,06,D,250,D,3,D,,A,,A,,C,,A,,A,250,D,250,D,250,D,100,D,100,D,100,D,,B,,A,D,,A,2018,D,TOY
20223,05122421,8,0,1,01,D,105,D,2022,D,,A,36,D,07,D,365,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,365,D,,A,,A,,A,3000,D,,A,D,,A,2022,D,FOR
20223,05122951,5,0,1,01,D,105,D,2018,D,,A,,C,03,F,325,D,3,D,,A,,A,1200,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,1200,D,,A,D,,A,2019,D,NIS
20223,05123071,12,0,1,01,D,105,D,2021,D,,A,36,D,05,D,400,D,3,D,,A,5000,D,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2021,D,DOD
20223,05123071,13,0,1,02,D,105,D,2021,D,,A,12,D,12,D,366,D,3,D,,A,,A,,A,,A,,A,366,D,366,D,366,D,,A,,A,,A,,A,,A,D,,A,2021,D,MRB
20223,05123161,14,0,1,01,D,105,D,2019,D,,A,36,D,11,D,249,D,3,D,,A,,A,1000,D,,A,,A,249,D,249,D,249,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,SUB
20223,05124951,16,0,1,01,D,105,D,2020,D,,A,36,D,02,D,580,D,3,D,,A,,A,,A,,A,,A,580,D,580,D,580,D,,A,,A,,A,,A,,A,D,,A,2020,D,SUB
20223,05125281,14,0,1,01,D,105,D,2022,D,,A,36,D,03,D,445,D,3,D,,A,,A,5000,D,,A,,A,445,D,445,D,445,D,,A,,A,,A,5000,D,,A,D,,A,2022,D,TES
20224,04931364,12,0,5,01,D,105,D,2021,D,,A,42,D,08,D,750,D,3,D,,A,,A,5000,D,,A,,A,750,D,750,D,750,D,,A,,A,,A,5000,D,,A,D,,A,2021,D,AUD
20224,04931564,27,0,5,01,D,105,D,2019,D,,A,48,D,01,D,392,D,3,D,,A,,A,,A,,A,,A,392,D,392,D,392,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20224,04932054,20,0,5,01,D,105,D,2020,D,,A,36,D,10,D,250,D,3,D,,A,2500,D,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20224,04933124,22,0,5,01,D,105,D,2019,D,,A,36,D,12,D,598,D,3,D,,A,,A,,A,,A,,A,598,D,598,D,598,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20224,04934744,17,0,5,01,D,105,D,2019,D,,A,48,D,10,D,606,D,3,D,,A,,A,,A,,A,,A,606,D,606,D,606,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20224,04935714,20,0,5,01,D,105,D,2020,D,,A,36,D,09,D,290,D,3,D,,A,,A,,A,,A,,A,290,D,290,D,290,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20224,04935744,13,0,1,01,D,105,D,2020,D,,A,36,D,05,D,418,D,3,D,,A,,A,,A,,A,,A,418,D,418,D,418,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20224,04935884,19,0,5,01,D,105,D,2021,D,,A,36,D,07,D,600,D,3,D,,A,,A,6000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,6000,D,,A,D,,A,2021,D,JEE
20224,04935884,20,0,5,02,D,105,D,2022,D,,A,36,D,01,D,400,D,3,D,,A,20000,D,5000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,5000,D,,A,D,,A,2022,D,VOK
20224,04936274,15,0,5,01,D,105,D,2021,D,,A,36,D,07,D,,C,3,D,,A,,A,,A,,A,,A,300,F,300,F,300,F,,A,,A,,A,,A,,A,D,,A,2021,D,JEE
20224,04936274,17,0,1,03,D,105,D,2022,D,,A,36,D,07,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2022,D,FOR
20224,04937654,15,0,5,01,D,105,D,2021,D,,A,36,D,08,D,300,D,3,D,,A,,A,2500,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,HON
20224,04938224,12,0,5,01,D,105,D,2020,D,,A,48,D,10,D,674,D,3,D,,A,,A,1200,D,,A,,A,674,D,674,D,674,D,,A,,A,,A,1200,D,,A,D,,A,2019,D,VOV
20224,04938314,9,0,5,01,D,105,D,2021,D,,A,36,D,06,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20224,04938464,19,0,5,02,D,105,D,2021,D,,A,36,D,01,D,550,D,3,D,,A,,A,3000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,BMW
20224,04938464,20,0,5,03,D,105,D,2022,D,,A,36,D,06,D,500,D,3,D,,A,9000,D,1000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1000,D,,A,D,,A,2022,D,GMC
20224,04939104,15,0,5,01,D,105,D,2021,D,,A,36,D,08,D,589,D,3,D,,A,,A,,A,,A,,A,589,D,589,D,589,D,,A,,A,,A,,A,,A,D,,A,2021,D,HYU
20224,04939124,13,0,5,01,D,105,D,2021,D,,A,48,D,06,D,607,D,3,D,,A,,A,,A,,A,,A,607,D,607,D,607,D,,A,,A,,A,,A,,A,D,,A,2021,D,KIA
20224,04939784,15,0,5,01,D,105,D,2020,D,,A,39,D,12,D,298,D,3,D,,A,,A,2500,D,,A,,A,298,D,298,D,298,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,VOK
20224,04941594,14,0,5,01,D,105,D,2021,D,,A,36,D,07,D,387,D,3,D,,A,,A,,A,,A,,A,387,D,387,D,387,D,,A,,A,,A,,A,,A,D,,A,2021,D,FOR
20224,04941594,16,0,5,03,D,105,D,2022,D,,A,24,D,06,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2022,D,FOR
20224,04944824,11,0,5,01,D,105,D,2020,D,,A,36,D,05,D,275,D,3,D,,A,,C,,A,,A,,A,275,D,275,D,275,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20224,04947154,15,0,5,01,D,105,D,2021,D,,A,36,D,07,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20224,04947814,14,0,5,01,D,105,D,2020,D,,A,36,D,02,F,550,D,3,D,,A,,A,5000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,MRB
20224,04947874,12,0,5,01,D,105,D,2022,D,,A,36,D,10,D,1200,D,3,D,,A,500,D,,A,,A,,A,1200,D,1200,D,1200,D,60,D,60,D,60,D,,A,,A,D,,A,2021,D,BMW
20224,04948824,16,0,5,01,D,105,D,2021,D,,A,36,D,12,D,1455,D,3,D,,A,,C,,A,,A,,A,1455,D,1455,D,1455,D,,A,,A,,A,,A,,A,D,,A,2020,D,POR
20224,04950134,18,0,5,01,D,105,D,2022,D,,A,,C,04,D,460,D,3,D,,A,,A,,A,,A,,A,460,D,460,D,460,D,19,D,19,D,19,D,,A,,A,D,,A,2022,D,NIS
20224,04950444,12,0,5,01,D,105,D,2021,D,,A,36,D,01,D,365,D,3,D,,A,,A,1500,D,,A,,A,365,D,365,D,365,D,15,D,15,D,15,D,1500,D,,A,D,,A,2021,D,JEE
20224,04950444,13,0,1,02,D,105,D,2021,D,,A,36,D,01,D,369,D,3,D,,A,,A,,A,,A,,A,369,D,369,D,369,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20224,04951404,16,0,5,01,D,105,D,2019,D,,A,48,D,07,D,529,D,3,D,,A,,A,,A,,A,,A,529,D,529,D,529,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20224,04952174,9,0,5,01,D,105,D,2018,D,,A,48,D,02,F,728,D,3,D,,A,,A,,A,,A,,A,728,D,728,D,728,D,,A,,A,,A,,A,,A,D,,A,2019,D,MRB
20224,04952274,18,0,5,01,D,105,D,2017,D,,A,12,D,01,D,214,D,3,D,,A,,A,,A,,A,08,D,214,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20224,04952364,8,0,5,01,D,105,D,2018,D,,A,,C,02,D,700,D,3,D,,A,,A,2000,D,,A,,A,700,D,700,D,700,D,,A,,A,,A,2000,D,,A,D,,A,2022,D,NIS
20224,04952824,8,0,5,01,D,105,D,2019,D,,A,48,D,12,D,556,D,3,D,,A,,A,3000,D,,A,,A,556,D,556,D,556,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,TOY
20224,04952844,10,0,5,01,D,105,D,2019,D,,A,48,D,06,D,317,D,3,D,,A,,A,,A,,A,,A,317,D,317,D,317,D,,A,,A,,A,,A,,A,D,,A,2022,D,JEE
20224,04954844,11,0,5,02,D,105,D,2022,D,,A,30,D,03,D,490,D,3,D,367,D,10000,D,,A,,A,,A,123,D,123,D,123,D,,A,,A,,A,,A,,A,D,,A,2022,D,LEX
20224,04956934,13,0,5,02,D,105,D,2022,D,,A,36,D,08,D,309,D,3,D,,A,5500,D,5500,D,,A,,A,309,D,309,D,309,D,,A,,A,,A,5500,D,,A,D,,A,2022,D,TOY
20224,04956944,14,0,5,01,D,105,D,2020,D,,A,48,D,01,D,423,D,3,D,,A,,A,,A,,A,,A,423,D,423,D,423,D,,A,,A,,A,,A,,A,D,,A,2020,D,LEX
20224,04957154,19,0,5,01,D,105,D,2021,D,,A,36,D,06,D,450,D,3,D,,A,,A,1500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,1500,D,,A,D,,A,2021,D,DOD
20224,04957154,20,0,5,02,D,105,D,2021,D,,A,36,D,01,D,300,D,3,D,,A,,A,500,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,500,D,,A,D,,A,2021,D,JEE
20224,04957674,17,0,5,01,D,105,D,2021,D,,A,36,D,07,D,555,D,3,D,,A,,A,,A,,A,,A,555,D,555,D,555,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20224,04957674,18,0,5,02,D,105,D,2022,D,,A,24,D,08,D,378,D,3,D,,A,,A,,A,,A,,A,378,D,378,D,378,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20224,04958224,11,0,5,01,D,105,D,2020,D,,A,36,D,04,D,449,D,3,D,,A,,C,,A,,A,,A,449,D,449,D,449,D,,A,,A,,A,,A,,A,D,,A,2020,D,DOD
20224,04958334,9,0,5,01,D,105,D,2021,D,,A,36,D,10,D,625,D,3,D,,A,,C,,A,,A,,A,625,D,625,D,625,D,,A,,A,,A,,A,,A,D,,A,2020,D,AUD
20224,04958334,10,0,5,02,D,105,D,2021,D,,A,36,D,06,D,410,D,3,D,,A,,A,3000,D,,A,,A,410,D,410,D,410,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,TES
20224,04959814,24,0,5,01,D,105,D,2021,D,,A,48,D,02,D,685,D,3,D,,A,,A,3000,D,,A,,A,685,D,685,D,685,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,MRB
20224,04961044,23,0,5,01,D,105,D,2021,D,,A,36,D,02,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20224,04962904,15,0,5,01,D,105,D,2020,D,,A,48,D,03,D,218,D,3,D,,A,,A,,A,,A,,A,218,D,218,D,218,D,,A,,A,,A,,A,,A,D,,A,2021,D,HYU
20224,04963154,18,0,5,01,D,105,D,2018,D,,A,36,D,09,F,400,D,3,D,400,D,,A,,C,,C,,A,0,D,0,D,0,D,,A,,A,,A,,B,,A,D,,A,2019,D,MRB
20224,04963154,19,0,5,02,D,105,D,2020,D,,A,24,D,09,F,1200,D,3,D,1200,D,,A,6000,D,,C,,A,0,D,0,D,0,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,POR
20224,04963184,15,0,5,01,D,105,D,2019,D,,A,36,D,09,D,438,D,3,D,,A,,A,,A,,A,,A,438,D,438,D,438,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20224,04964034,15,0,5,01,D,105,D,2022,D,,A,36,D,05,D,421,D,3,D,,A,,A,,A,,A,,A,421,D,421,D,421,D,,A,,A,,A,,A,,A,D,,A,2022,D,HON
20224,04964694,29,0,5,01,D,105,D,2021,D,,A,36,D,12,D,416,D,3,D,,A,,A,,A,,A,,A,416,D,416,D,416,D,,A,,A,,A,,A,,A,D,,A,2021,D,JEE
20224,05012113,20,0,5,01,D,105,D,2022,D,,A,36,D,01,D,650,D,3,D,,A,,A,,A,,A,,A,650,D,650,D,650,D,,A,,A,,A,,A,,A,D,,A,2022,D,ACU
20224,05012743,13,0,5,01,D,105,D,2021,D,,A,36,D,09,D,600,D,3,D,,A,,A,1500,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,1500,D,,A,D,,A,2021,D,HON
20224,05012933,6,0,5,01,D,105,D,2019,D,,A,36,D,10,F,,C,3,D,,A,,A,,A,,A,,A,600,F,600,F,600,F,,A,,A,,A,,A,,A,D,,A,2021,F,SUB
20224,05012933,7,0,5,02,D,105,D,2019,D,,A,36,D,12,F,,C,3,D,,A,,A,,A,,A,,A,550,F,550,F,550,F,,A,,A,,A,,A,,A,D,,A,2020,F,SUB
20224,05013023,9,0,5,01,D,105,D,2021,D,,A,36,D,10,D,298,D,3,D,,A,10000,D,,A,,A,,A,298,D,298,D,298,D,,A,,A,,A,,A,,A,D,,A,2021,D,LIN
20224,05013183,14,0,5,01,D,105,D,2020,D,,A,,C,03,F,,C,,C,,A,,A,,A,,A,,A,527,F,527,F,527,F,,A,,A,,A,,A,,A,D,,A,2022,F,FOR
20224,05013193,8,0,5,01,D,105,D,2020,D,,A,39,D,11,D,367,D,3,D,,A,,A,3500,D,,A,,A,367,D,367,D,367,D,,A,,A,,A,3500,D,,A,D,,A,2019,D,JEE
20224,05013433,16,0,5,01,D,105,D,2019,D,,A,26,D,06,D,375,D,3,D,,A,,A,,A,,A,,A,375,D,375,D,375,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20224,05013573,25,0,5,01,D,105,D,2020,D,,A,36,D,01,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2020,D,RAM
20224,05013843,10,0,5,01,D,105,D,2020,D,,A,36,D,12,D,290,D,3,D,,A,,C,500,D,,A,,A,290,D,290,D,290,D,,A,,A,,A,500,D,,A,D,,A,2020,D,TOY
20224,05013843,11,0,5,02,D,105,D,2020,D,,A,36,D,12,F,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20224,05014343,23,0,1,01,D,105,D,2022,D,,A,36,D,01,D,600,D,3,D,,A,,C,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2022,D,TOY
20224,05016933,11,0,5,01,D,105,D,2018,D,,A,24,D,02,D,700,D,3,D,,A,,A,,C,,A,,A,700,D,700,D,700,D,,A,,A,,A,,B,,A,D,,A,2020,D,CHE
20224,05017433,19,0,5,01,D,105,D,2018,D,,A,48,D,08,D,562,D,3,D,,A,,A,,A,,A,,A,562,D,562,D,562,D,,A,,A,,A,,A,,A,D,,A,2019,D,MRB
20224,05017433,20,0,1,02,D,105,D,2022,D,,A,36,D,10,D,602,D,3,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,D,,A,2022,D,JEE
20224,05017483,5,0,1,01,D,105,D,2022,D,,A,36,D,02,F,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20224,05021433,16,0,5,01,D,105,D,2019,D,,A,39,D,06,F,,C,3,D,,A,,A,,A,,A,09,D,400,F,400,F,400,F,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20224,05022653,13,0,5,01,D,105,D,2021,D,,A,48,D,07,F,525,D,3,D,,A,,C,,A,,A,,A,525,D,525,D,525,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20224,05022973,15,0,5,01,D,105,D,2021,D,,A,36,D,06,D,320,D,3,D,,A,6000,D,,A,,A,,A,320,D,320,D,320,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20224,05023023,12,0,5,01,D,105,D,2021,D,,A,36,D,03,D,265,D,3,D,,A,,A,1000,D,,A,,A,265,D,265,D,265,D,,A,,A,,A,1000,D,,A,D,,A,2021,D,HYU
20224,05023043,9,0,5,01,D,105,D,2020,D,,A,36,D,09,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20224,05023093,10,0,1,01,D,105,D,2022,D,,A,36,D,07,D,550,D,3,D,,A,,A,6000,D,,A,,A,550,D,550,D,550,D,50,D,50,D,50,D,6000,D,,A,D,,A,2022,D,HON
20224,05023193,9,0,1,01,D,105,D,2021,D,,A,36,D,02,F,,C,3,D,,A,,A,20000,D,,A,,A,600,F,600,F,600,F,,A,,A,,A,20000,D,,A,D,,A,2021,D,MRB
20224,05023913,11,0,5,01,D,105,D,2020,D,,A,39,D,12,D,560,D,3,D,,A,,A,,A,,A,,A,560,D,560,D,560,D,,A,,A,,A,,A,,A,D,,A,2020,D,CAD
20224,05024563,34,0,5,01,D,105,D,2021,D,,A,36,D,05,D,500,D,3,D,,A,,C,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2022,D,MRB
20224,05025383,7,0,1,01,D,105,D,2018,D,,A,30,D,01,D,370,D,3,D,,A,,A,,A,,A,,A,370,D,370,D,370,D,,A,,A,,A,,A,,A,D,,A,2022,D,DAW
20224,05025443,12,0,5,01,D,105,D,2021,D,,A,48,D,11,D,730,D,3,D,,A,,C,3000,D,,A,,A,730,D,730,D,730,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,VOK
20224,05025893,15,0,5,01,D,105,D,2020,D,,A,32,D,10,D,450,D,3,D,,A,,A,2000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,ACU
20224,05025893,16,0,1,02,D,105,D,2020,D,,A,36,D,03,D,875,D,3,D,,A,,A,3000,D,,A,,A,875,D,875,D,875,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,MAS
20224,05026813,14,0,5,01,D,105,D,2021,D,,A,36,D,05,D,410,D,3,D,,A,,A,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,D,,A,2021,D,JEE
20224,05027893,19,0,1,01,D,105,D,2021,D,,A,36,D,06,D,650,D,3,D,,A,,C,,A,,A,,A,650,D,650,D,650,D,,A,,A,,A,,A,,A,D,,A,2021,D,MRB
20224,05028303,20,0,5,01,D,105,D,2021,D,,A,36,D,08,D,580,D,3,D,,A,,A,6000,D,,A,,A,580,D,580,D,580,D,,A,,A,,A,6000,D,,A,D,,A,2021,D,ACU
20224,05029913,16,0,5,01,D,105,D,2021,D,,A,36,D,02,D,830,D,3,D,,A,14000,D,2500,D,,A,,A,830,D,830,D,830,D,15,D,15,D,15,D,2500,D,,A,D,,A,2022,D,JEE
20224,05029913,17,0,5,02,D,105,D,2020,D,,A,48,D,08,D,910,D,3,D,,A,,C,500,D,,A,,A,910,D,910,D,910,D,10,D,10,D,10,D,500,D,,A,D,,A,2019,D,JEE
20224,05029913,18,0,5,03,D,105,D,2021,D,,A,36,D,07,D,1300,D,3,D,,A,,A,3000,D,,A,,A,1300,D,1300,D,1300,D,50,D,50,D,50,D,3000,D,,A,D,,A,2021,D,BMW
20224,05030613,29,0,5,01,D,105,D,2019,D,,A,36,D,06,D,306,D,3,D,,A,,A,,A,,A,,A,306,D,306,D,306,D,,A,,A,,A,,A,,A,D,,A,2019,D,MAZ
20224,05030613,30,0,5,02,D,105,D,2020,D,,A,36,D,06,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2019,D,MAZ
20224,05032503,20,0,5,01,D,105,D,2019,D,,A,36,D,06,D,500,D,3,D,,A,,A,3000,D,,A,09,D,500,D,500,D,,A,,A,,A,,A,3000,D,,A,D,,A,2019,D,AUD
20224,05032503,22,0,5,03,D,105,D,2022,D,,A,36,D,06,D,845,D,3,D,,A,,A,3000,D,,A,,A,845,D,845,D,845,D,15,D,15,D,15,D,3000,D,,A,D,,A,2022,D,AUD
20224,05033143,25,0,1,02,D,105,D,2022,D,,A,36,D,11,D,311,D,3,D,,A,22000,D,,A,,A,,A,311,D,311,D,311,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20224,05033603,19,0,5,01,D,105,D,2021,D,,A,36,D,08,D,420,D,3,D,,A,2500,D,,A,,A,,A,420,D,420,D,420,D,,A,,A,,A,,A,,A,D,,A,2021,D,FOR
20224,05033973,19,0,5,01,D,105,D,2019,D,,A,42,D,04,D,325,D,3,D,,A,,A,1500,D,,A,09,D,325,D,325,D,,A,,A,,A,,A,1500,D,,A,D,,A,2019,D,SUB
20224,05034553,19,0,5,01,D,105,D,2021,D,,A,36,D,11,D,153,D,3,D,,A,,A,3500,D,2,D,10,D,153,D,153,D,,A,,A,,A,,A,3498,D,,A,D,2024,D,2021,D,HON
20224,05034963,17,0,5,01,D,105,D,2020,D,,A,36,D,02,D,434,D,3,D,,A,,A,,A,,A,,A,434,D,434,D,434,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20224,05036563,10,0,5,01,D,105,D,2021,D,,A,39,D,01,D,367,D,3,D,,A,4000,D,1000,D,,A,,A,367,D,367,D,367,D,,A,,A,,A,1000,D,,A,D,,A,2021,D,BUI
20224,05038013,8,0,5,01,D,105,D,2021,D,,A,36,D,02,F,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2021,D,HYU
20224,05039513,12,0,5,01,D,105,D,2019,D,,A,,C,06,F,268,D,3,D,,A,,A,,A,,A,11,D,268,D,268,D,268,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20224,05040193,8,0,1,01,D,105,D,2021,D,,A,36,D,07,D,450,D,3,D,,A,7000,D,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20224,05041003,13,0,5,01,D,105,D,2020,D,,A,36,D,07,D,333,D,3,D,,A,4000,D,,A,,A,,A,333,D,333,D,333,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20224,05041403,18,0,5,01,D,105,D,2022,D,,A,36,D,01,D,584,D,3,D,,A,,A,5000,D,,A,,A,584,D,584,D,584,D,,A,,A,,A,5000,D,,A,D,,A,2021,D,MRB
20224,05041403,19,0,5,02,D,105,D,2020,D,,A,36,D,10,D,474,D,3,D,,A,,A,5000,D,,A,,A,474,D,474,D,474,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,AUD
20224,05043743,10,0,1,01,D,105,D,2022,D,,A,36,D,11,D,420,D,3,D,,A,,A,2000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,TOY
20224,05044043,12,0,5,01,D,105,D,2021,D,,A,39,D,10,D,990,D,3,D,,A,,A,,A,,A,,A,990,D,990,D,990,D,,A,,A,,A,,A,,A,D,,A,2021,D,POR
20224,05044393,18,0,5,01,D,105,D,2019,D,.50,D,36,D,03,D,386,D,3,D,,A,10000,D,,A,,A,,A,386,D,386,D,386,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20224,05044613,23,0,5,01,D,105,D,2022,D,.20,D,36,D,06,D,690,D,3,D,450,D,,A,5000,D,5000,D,,A,240,D,240,D,240,D,,A,,A,,A,0,D,,A,D,,A,2022,D,POL
20224,05044613,24,0,5,02,D,105,D,2021,D,,A,36,D,01,D,455,D,3,D,,A,,A,,A,,A,,A,455,D,455,D,455,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20224,05045203,8,0,1,01,D,105,D,,C,,A,,C,09,F,,C,3,D,,C,,A,,A,,A,,A,340,F,340,F,340,F,,A,,A,,A,,A,,A,A,,A,2020,F,
20224,05045203,9,0,1,02,D,105,D,,C,,A,,C,09,F,,C,3,D,,C,,A,,A,,A,,A,630,F,630,F,630,F,,A,,A,,A,,A,,A,A,,A,2021,F,
20224,05092422,15,0,5,01,D,105,D,2021,D,,A,36,D,03,D,1500,D,3,D,,A,,A,,C,,A,,A,1500,D,1500,D,1500,D,,A,,A,,A,,B,,A,D,,A,2021,D,AUD
20224,05093152,19,0,1,01,D,105,D,2022,D,,A,36,D,10,D,600,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2022,D,TOY
20224,05093192,25,0,5,01,D,105,D,2020,D,,A,27,D,02,D,498,D,3,D,,A,,A,3500,D,,A,,A,498,D,498,D,498,D,,A,,A,,A,3500,D,,A,D,,A,2020,D,LEX
20224,05093462,20,0,1,01,D,105,D,2020,D,,A,36,D,10,D,300,D,3,D,,A,,C,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20224,05093462,21,0,1,02,D,105,D,2021,D,,A,36,D,04,D,350,D,3,D,,A,,A,2000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,NIS
20224,05093802,8,0,1,01,D,105,D,2022,D,,A,36,D,06,D,307,D,3,D,,A,,A,2000,D,,A,,A,307,D,307,D,307,D,,A,,A,,A,2000,D,,A,D,,A,2022,D,CHE
20224,05094492,8,0,1,01,D,105,D,2020,D,,A,36,D,03,D,472,D,3,D,,A,,A,3000,D,,A,,A,472,D,472,D,472,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,TES
20224,05094862,6,0,1,01,D,105,D,2021,D,,A,36,D,03,F,390,D,3,D,,A,,A,,C,,A,,A,390,D,390,D,390,D,,A,,A,,A,,B,,A,D,,A,2021,D,TOY
20224,05095222,18,0,5,01,D,105,D,2021,D,,A,36,D,01,D,750,D,3,D,,A,,A,5000,D,,A,,A,750,D,750,D,750,D,,A,,A,,A,5000,D,,A,D,,A,2021,D,MRB
20224,05095292,24,0,5,01,D,105,D,2022,D,,A,36,D,03,D,545,D,3,D,,A,5000,D,,A,,A,,A,545,D,545,D,545,D,,A,,A,,A,,A,,A,D,,A,2022,D,GEN
20224,05096602,11,0,1,01,D,105,D,2022,D,,A,36,D,08,D,580,D,3,D,,A,,A,3500,D,,A,,A,,A,580,D,580,D,,A,,A,,A,3500,D,,A,D,,A,2022,D,MRB
20224,05099632,14,0,5,01,D,105,D,2021,D,,A,36,D,10,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2021,D,RAM
